Time,Spring_0:a_end,Spring_0:b_end,FixedHook0:x,Ball0:x
15.50800,0.05000,0.17210,0.00000,0.27210
15.50900,0.05000,0.17269,0.00000,0.27269
15.51000,0.05000,0.17328,0.00000,0.27328
15.51100,0.05000,0.17388,0.00000,0.27388
15.51200,0.05000,0.17447,0.00000,0.27447
15.51300,0.05000,0.17507,0.00000,0.27507
15.51400,0.05000,0.17566,0.00000,0.27566
15.51500,0.05000,0.17626,0.00000,0.27626
15.51600,0.05000,0.17686,0.00000,0.27686
15.51700,0.05000,0.17746,0.00000,0.27746
15.51800,0.05000,0.17806,0.00000,0.27806
15.51900,0.05000,0.17866,0.00000,0.27866
15.52000,0.05000,0.17926,0.00000,0.27926
15.52100,0.05000,0.17986,0.00000,0.27986
15.52200,0.05000,0.18046,0.00000,0.28046
15.52300,0.05000,0.18107,0.00000,0.28107
15.52400,0.05000,0.18167,0.00000,0.28167
15.52500,0.05000,0.18228,0.00000,0.28228
15.52600,0.05000,0.18288,0.00000,0.28288
15.52700,0.05000,0.18349,0.00000,0.28349
15.52800,0.05000,0.18410,0.00000,0.28410
15.52900,0.05000,0.18471,0.00000,0.28471
15.53000,0.05000,0.18532,0.00000,0.28532
15.53100,0.05000,0.18593,0.00000,0.28593
15.53200,0.05000,0.18654,0.00000,0.28654
15.53300,0.05000,0.18715,0.00000,0.28715
15.53400,0.05000,0.18777,0.00000,0.28777
15.53500,0.05000,0.18838,0.00000,0.28838
15.53600,0.05000,0.18900,0.00000,0.28900
15.53700,0.05000,0.18961,0.00000,0.28961
15.53800,0.05000,0.19023,0.00000,0.29023
15.53900,0.05000,0.19085,0.00000,0.29085
15.54000,0.05000,0.19147,0.00000,0.29147
15.54100,0.05000,0.19209,0.00000,0.29209
15.54200,0.05000,0.19271,0.00000,0.29271
15.54300,0.05000,0.19333,0.00000,0.29333
15.54400,0.05000,0.19395,0.00000,0.29395
15.54500,0.05000,0.19457,0.00000,0.29457
15.54600,0.05000,0.19520,0.00000,0.29520
15.54700,0.05000,0.19582,0.00000,0.29582
15.54800,0.05000,0.19645,0.00000,0.29645
15.54900,0.05000,0.19707,0.00000,0.29707
15.55000,0.05000,0.19770,0.00000,0.29770
15.55100,0.05000,0.19833,0.00000,0.29833
15.55200,0.05000,0.19896,0.00000,0.29896
15.55300,0.05000,0.19959,0.00000,0.29959
15.55400,0.05000,0.20022,0.00000,0.30022
15.55500,0.05000,0.20085,0.00000,0.30085
15.55600,0.05000,0.20148,0.00000,0.30148
15.55700,0.05000,0.20211,0.00000,0.30211
15.55800,0.05000,0.20275,0.00000,0.30275
15.55900,0.05000,0.20338,0.00000,0.30338
15.56000,0.05000,0.20402,0.00000,0.30402
15.56100,0.05000,0.20466,0.00000,0.30466
15.56200,0.05000,0.20529,0.00000,0.30529
15.56300,0.05000,0.20593,0.00000,0.30593
15.56400,0.05000,0.20657,0.00000,0.30657
15.56500,0.05000,0.20721,0.00000,0.30721
15.56600,0.05000,0.20785,0.00000,0.30785
15.56700,0.05000,0.20849,0.00000,0.30849
15.56800,0.05000,0.20914,0.00000,0.30914
15.56900,0.05000,0.20978,0.00000,0.30978
15.57000,0.05000,0.21042,0.00000,0.31042
15.57100,0.05000,0.21107,0.00000,0.31107
15.57200,0.05000,0.21171,0.00000,0.31171
15.57300,0.05000,0.21236,0.00000,0.31236
15.57400,0.05000,0.21301,0.00000,0.31301
15.57500,0.05000,0.21366,0.00000,0.31366
15.57600,0.05000,0.21431,0.00000,0.31431
15.57700,0.05000,0.21496,0.00000,0.31496
15.57800,0.05000,0.21561,0.00000,0.31561
15.57900,0.05000,0.21626,0.00000,0.31626
15.58000,0.05000,0.21691,0.00000,0.31691
15.58100,0.05000,0.21756,0.00000,0.31756
15.58200,0.05000,0.21822,0.00000,0.31822
15.58300,0.05000,0.21887,0.00000,0.31887
15.58400,0.05000,0.21953,0.00000,0.31953
15.58500,0.05000,0.22019,0.00000,0.32019
15.58600,0.05000,0.22084,0.00000,0.32084
15.58700,0.05000,0.22150,0.00000,0.32150
15.58800,0.05000,0.22216,0.00000,0.32216
15.58900,0.05000,0.22282,0.00000,0.32282
15.59000,0.05000,0.22348,0.00000,0.32348
15.59100,0.05000,0.22414,0.00000,0.32414
15.59200,0.05000,0.22481,0.00000,0.32481
15.59300,0.05000,0.22547,0.00000,0.32547
15.59400,0.05000,0.22613,0.00000,0.32613
15.59500,0.05000,0.22680,0.00000,0.32680
15.59600,0.05000,0.22746,0.00000,0.32746
15.59700,0.05000,0.22813,0.00000,0.32813
15.59800,0.05000,0.22880,0.00000,0.32880
15.59900,0.05000,0.22947,0.00000,0.32947
15.60000,0.05000,0.23013,0.00000,0.33013
15.60100,0.05000,0.23080,0.00000,0.33080
15.60200,0.05000,0.23147,0.00000,0.33147
15.60300,0.05000,0.23215,0.00000,0.33215
15.60400,0.05000,0.23282,0.00000,0.33282
15.60500,0.05000,0.23349,0.00000,0.33349
15.60600,0.05000,0.23417,0.00000,0.33417
15.60700,0.05000,0.23484,0.00000,0.33484
15.60800,0.05000,0.23552,0.00000,0.33552
15.60900,0.05000,0.23619,0.00000,0.33619
15.61000,0.05000,0.23687,0.00000,0.33687
15.61100,0.05000,0.23755,0.00000,0.33755
15.61200,0.05000,0.23823,0.00000,0.33823
15.61300,0.05000,0.23891,0.00000,0.33891
15.61400,0.05000,0.23959,0.00000,0.33959
15.61500,0.05000,0.24027,0.00000,0.34027
15.61600,0.05000,0.24095,0.00000,0.34095
15.61700,0.05000,0.24163,0.00000,0.34163
15.61800,0.05000,0.24232,0.00000,0.34232
15.61900,0.05000,0.24300,0.00000,0.34300
15.62000,0.05000,0.24369,0.00000,0.34369
15.62100,0.05000,0.24437,0.00000,0.34437
15.62200,0.05000,0.24506,0.00000,0.34506
15.62300,0.05000,0.24575,0.00000,0.34575
15.62400,0.05000,0.24644,0.00000,0.34644
15.62500,0.05000,0.24713,0.00000,0.34713
15.62600,0.05000,0.24782,0.00000,0.34782
15.62700,0.05000,0.24851,0.00000,0.34851
15.62800,0.05000,0.24920,0.00000,0.34920
15.62900,0.05000,0.24989,0.00000,0.34989
15.63000,0.05000,0.25058,0.00000,0.35058
15.63100,0.05000,0.25128,0.00000,0.35128
15.63200,0.05000,0.25197,0.00000,0.35197
15.63300,0.05000,0.25267,0.00000,0.35267
15.63400,0.05000,0.25337,0.00000,0.35337
15.63500,0.05000,0.25406,0.00000,0.35406
15.63600,0.05000,0.25476,0.00000,0.35476
15.63700,0.05000,0.25546,0.00000,0.35546
15.63800,0.05000,0.25616,0.00000,0.35616
15.63900,0.05000,0.25686,0.00000,0.35686
15.64000,0.05000,0.25756,0.00000,0.35756
15.64100,0.05000,0.25826,0.00000,0.35826
15.64200,0.05000,0.25897,0.00000,0.35897
15.64300,0.05000,0.25967,0.00000,0.35967
15.64400,0.05000,0.26037,0.00000,0.36037
15.64500,0.05000,0.26108,0.00000,0.36108
15.64600,0.05000,0.26179,0.00000,0.36179
15.64700,0.05000,0.26249,0.00000,0.36249
15.64800,0.05000,0.26320,0.00000,0.36320
15.64900,0.05000,0.26391,0.00000,0.36391
15.65000,0.05000,0.26462,0.00000,0.36462
15.65100,0.05000,0.26533,0.00000,0.36533
15.65200,0.05000,0.26604,0.00000,0.36604
15.65300,0.05000,0.26675,0.00000,0.36675
15.65400,0.05000,0.26746,0.00000,0.36746
15.65500,0.05000,0.26818,0.00000,0.36818
15.65600,0.05000,0.26889,0.00000,0.36889
15.65700,0.05000,0.26960,0.00000,0.36960
15.65800,0.05000,0.27032,0.00000,0.37032
15.65900,0.05000,0.27104,0.00000,0.37104
15.66000,0.05000,0.27175,0.00000,0.37175
15.66100,0.05000,0.27247,0.00000,0.37247
15.66200,0.05000,0.27319,0.00000,0.37319
15.66300,0.05000,0.27391,0.00000,0.37391
15.66400,0.05000,0.27463,0.00000,0.37463
15.66500,0.05000,0.27535,0.00000,0.37535
15.66600,0.05000,0.27607,0.00000,0.37607
15.66700,0.05000,0.27679,0.00000,0.37679
15.66800,0.05000,0.27752,0.00000,0.37752
15.66900,0.05000,0.27824,0.00000,0.37824
15.67000,0.05000,0.27897,0.00000,0.37897
15.67100,0.05000,0.27969,0.00000,0.37969
15.67200,0.05000,0.28042,0.00000,0.38042
15.67300,0.05000,0.28114,0.00000,0.38114
15.67400,0.05000,0.28187,0.00000,0.38187
15.67500,0.05000,0.28260,0.00000,0.38260
15.67600,0.05000,0.28333,0.00000,0.38333
15.67700,0.05000,0.28406,0.00000,0.38406
15.67800,0.05000,0.28479,0.00000,0.38479
15.67900,0.05000,0.28552,0.00000,0.38552
15.68000,0.05000,0.28626,0.00000,0.38626
15.68100,0.05000,0.28699,0.00000,0.38699
15.68200,0.05000,0.28772,0.00000,0.38772
15.68300,0.05000,0.28846,0.00000,0.38846
15.68400,0.05000,0.28919,0.00000,0.38919
15.68500,0.05000,0.28993,0.00000,0.38993
15.68600,0.05000,0.29067,0.00000,0.39067
15.68700,0.05000,0.29140,0.00000,0.39140
15.68800,0.05000,0.29214,0.00000,0.39214
15.68900,0.05000,0.29288,0.00000,0.39288
15.69000,0.05000,0.29362,0.00000,0.39362
15.69100,0.05000,0.29436,0.00000,0.39436
15.69200,0.05000,0.29510,0.00000,0.39510
15.69300,0.05000,0.29585,0.00000,0.39585
15.69400,0.05000,0.29659,0.00000,0.39659
15.69500,0.05000,0.29733,0.00000,0.39733
15.69600,0.05000,0.29808,0.00000,0.39808
15.69700,0.05000,0.29882,0.00000,0.39882
15.69800,0.05000,0.29957,0.00000,0.39957
15.69900,0.05000,0.30032,0.00000,0.40032
15.70000,0.05000,0.30106,0.00000,0.40106
15.70100,0.05000,0.30181,0.00000,0.40181
15.70200,0.05000,0.30256,0.00000,0.40256
15.70300,0.05000,0.30331,0.00000,0.40331
15.70400,0.05000,0.30406,0.00000,0.40406
15.70500,0.05000,0.30481,0.00000,0.40481
15.70600,0.05000,0.30557,0.00000,0.40557
15.70700,0.05000,0.30632,0.00000,0.40632
15.70800,0.05000,0.30707,0.00000,0.40707
15.70900,0.05000,0.30783,0.00000,0.40783
15.71000,0.05000,0.30858,0.00000,0.40858
15.71100,0.05000,0.30934,0.00000,0.40934
15.71200,0.05000,0.31009,0.00000,0.41009
15.71300,0.05000,0.31085,0.00000,0.41085
15.71400,0.05000,0.31161,0.00000,0.41161
15.71500,0.05000,0.31237,0.00000,0.41237
15.71600,0.05000,0.31313,0.00000,0.41313
15.71700,0.05000,0.31389,0.00000,0.41389
15.71800,0.05000,0.31465,0.00000,0.41465
15.71900,0.05000,0.31541,0.00000,0.41541
15.72000,0.05000,0.31617,0.00000,0.41617
15.72100,0.05000,0.31694,0.00000,0.41694
15.72200,0.05000,0.31770,0.00000,0.41770
15.72300,0.05000,0.31846,0.00000,0.41846
15.72400,0.05000,0.31923,0.00000,0.41923
15.72500,0.05000,0.32000,0.00000,0.42000
15.72600,0.05000,0.32076,0.00000,0.42076
15.72700,0.05000,0.32153,0.00000,0.42153
15.72800,0.05000,0.32230,0.00000,0.42230
15.72900,0.05000,0.32307,0.00000,0.42307
15.73000,0.05000,0.32384,0.00000,0.42384
15.73100,0.05000,0.32461,0.00000,0.42461
15.73200,0.05000,0.32538,0.00000,0.42538
15.73300,0.05000,0.32615,0.00000,0.42615
15.73400,0.05000,0.32692,0.00000,0.42692
15.73500,0.05000,0.32770,0.00000,0.42770
15.73600,0.05000,0.32847,0.00000,0.42847
15.73700,0.05000,0.32925,0.00000,0.42925
15.73800,0.05000,0.33002,0.00000,0.43002
15.73900,0.05000,0.33080,0.00000,0.43080
15.74000,0.05000,0.33157,0.00000,0.43157
15.74100,0.05000,0.33235,0.00000,0.43235
15.74200,0.05000,0.33313,0.00000,0.43313
15.74300,0.05000,0.33391,0.00000,0.43391
15.74400,0.05000,0.33469,0.00000,0.43469
15.74500,0.05000,0.33547,0.00000,0.43547
15.74600,0.05000,0.33625,0.00000,0.43625
15.74700,0.05000,0.33703,0.00000,0.43703
15.74800,0.05000,0.33782,0.00000,0.43782
15.74900,0.05000,0.33860,0.00000,0.43860
15.75000,0.05000,0.33938,0.00000,0.43938
15.75100,0.05000,0.34017,0.00000,0.44017
15.75200,0.05000,0.34095,0.00000,0.44095
15.75300,0.05000,0.34174,0.00000,0.44174
15.75400,0.05000,0.34253,0.00000,0.44253
15.75500,0.05000,0.34331,0.00000,0.44331
15.75600,0.05000,0.34410,0.00000,0.44410
15.75700,0.05000,0.34489,0.00000,0.44489
15.75800,0.05000,0.34568,0.00000,0.44568
15.75900,0.05000,0.34647,0.00000,0.44647
15.76000,0.05000,0.34726,0.00000,0.44726
15.76100,0.05000,0.34805,0.00000,0.44805
15.76200,0.05000,0.34885,0.00000,0.44885
15.76300,0.05000,0.34964,0.00000,0.44964
15.76400,0.05000,0.35043,0.00000,0.45043
15.76500,0.05000,0.35123,0.00000,0.45123
15.76600,0.05000,0.35202,0.00000,0.45202
15.76700,0.05000,0.35282,0.00000,0.45282
15.76800,0.05000,0.35362,0.00000,0.45362
15.76900,0.05000,0.35441,0.00000,0.45441
15.77000,0.05000,0.35521,0.00000,0.45521
15.77100,0.05000,0.35601,0.00000,0.45601
15.77200,0.05000,0.35681,0.00000,0.45681
15.77300,0.05000,0.35761,0.00000,0.45761
15.77400,0.05000,0.35841,0.00000,0.45841
15.77500,0.05000,0.35921,0.00000,0.45921
15.77600,0.05000,0.36002,0.00000,0.46002
15.77700,0.05000,0.36082,0.00000,0.46082
15.77800,0.05000,0.36162,0.00000,0.46162
15.77900,0.05000,0.36243,0.00000,0.46243
15.78000,0.05000,0.36323,0.00000,0.46323
15.78100,0.05000,0.36404,0.00000,0.46404
15.78200,0.05000,0.36485,0.00000,0.46485
15.78300,0.05000,0.36565,0.00000,0.46565
15.78400,0.05000,0.36646,0.00000,0.46646
15.78500,0.05000,0.36727,0.00000,0.46727
15.78600,0.05000,0.36808,0.00000,0.46808
15.78700,0.05000,0.36889,0.00000,0.46889
15.78800,0.05000,0.36970,0.00000,0.46970
15.78900,0.05000,0.37051,0.00000,0.47051
15.79000,0.05000,0.37132,0.00000,0.47132
15.79100,0.05000,0.37213,0.00000,0.47213
15.79200,0.05000,0.37295,0.00000,0.47295
15.79300,0.05000,0.37376,0.00000,0.47376
15.79400,0.05000,0.37458,0.00000,0.47458
15.79500,0.05000,0.37539,0.00000,0.47539
15.79600,0.05000,0.37621,0.00000,0.47621
15.79700,0.05000,0.37702,0.00000,0.47702
15.79800,0.05000,0.37784,0.00000,0.47784
15.79900,0.05000,0.37866,0.00000,0.47866
15.80000,0.05000,0.37948,0.00000,0.47948
15.80100,0.05000,0.38030,0.00000,0.48030
15.80200,0.05000,0.38112,0.00000,0.48112
15.80300,0.05000,0.38194,0.00000,0.48194
15.80400,0.05000,0.38276,0.00000,0.48276
15.80500,0.05000,0.38358,0.00000,0.48358
15.80600,0.05000,0.38440,0.00000,0.48440
15.80700,0.05000,0.38523,0.00000,0.48523
15.80800,0.05000,0.38605,0.00000,0.48605
15.80900,0.05000,0.38688,0.00000,0.48688
15.81000,0.05000,0.38770,0.00000,0.48770
15.81100,0.05000,0.38853,0.00000,0.48853
15.81200,0.05000,0.38935,0.00000,0.48935
15.81300,0.05000,0.39018,0.00000,0.49018
15.81400,0.05000,0.39101,0.00000,0.49101
15.81500,0.05000,0.39184,0.00000,0.49184
15.81600,0.05000,0.39267,0.00000,0.49267
15.81700,0.05000,0.39350,0.00000,0.49350
15.81800,0.05000,0.39433,0.00000,0.49433
15.81900,0.05000,0.39516,0.00000,0.49516
15.82000,0.05000,0.39599,0.00000,0.49599
15.82100,0.05000,0.39682,0.00000,0.49682
15.82200,0.05000,0.39766,0.00000,0.49766
15.82300,0.05000,0.39849,0.00000,0.49849
15.82400,0.05000,0.39932,0.00000,0.49932
15.82500,0.05000,0.40016,0.00000,0.50016
15.82600,0.05000,0.40100,0.00000,0.50100
15.82700,0.05000,0.40183,0.00000,0.50183
15.82800,0.05000,0.40267,0.00000,0.50267
15.82900,0.05000,0.40351,0.00000,0.50351
15.83000,0.05000,0.40435,0.00000,0.50435
15.83100,0.05000,0.40518,0.00000,0.50518
15.83200,0.05000,0.40602,0.00000,0.50602
15.83300,0.05000,0.40686,0.00000,0.50686
15.83400,0.05000,0.40771,0.00000,0.50771
15.83500,0.05000,0.40855,0.00000,0.50855
15.83600,0.05000,0.40939,0.00000,0.50939
15.83700,0.05000,0.41023,0.00000,0.51023
15.83800,0.05000,0.41108,0.00000,0.51108
15.83900,0.05000,0.41192,0.00000,0.51192
15.84000,0.05000,0.41276,0.00000,0.51276
15.84100,0.05000,0.41361,0.00000,0.51361
15.84200,0.05000,0.41446,0.00000,0.51446
15.84300,0.05000,0.41530,0.00000,0.51530
15.84400,0.05000,0.41615,0.00000,0.51615
15.84500,0.05000,0.41700,0.00000,0.51700
15.84600,0.05000,0.41785,0.00000,0.51785
15.84700,0.05000,0.41870,0.00000,0.51870
15.84800,0.05000,0.41955,0.00000,0.51955
15.84900,0.05000,0.42040,0.00000,0.52040
15.85000,0.05000,0.42125,0.00000,0.52125
15.85100,0.05000,0.42210,0.00000,0.52210
15.85200,0.05000,0.42295,0.00000,0.52295
15.85300,0.05000,0.42381,0.00000,0.52381
15.85400,0.05000,0.42466,0.00000,0.52466
15.85500,0.05000,0.42551,0.00000,0.52551
15.85600,0.05000,0.42637,0.00000,0.52637
15.85700,0.05000,0.42722,0.00000,0.52722
15.85800,0.05000,0.42808,0.00000,0.52808
15.85900,0.05000,0.42894,0.00000,0.52894
15.86000,0.05000,0.42979,0.00000,0.52979
15.86100,0.05000,0.43065,0.00000,0.53065
15.86200,0.05000,0.43151,0.00000,0.53151
15.86300,0.05000,0.43237,0.00000,0.53237
15.86400,0.05000,0.43323,0.00000,0.53323
15.86500,0.05000,0.43409,0.00000,0.53409
15.86600,0.05000,0.43495,0.00000,0.53495
15.86700,0.05000,0.43581,0.00000,0.53581
15.86800,0.05000,0.43668,0.00000,0.53668
15.86900,0.05000,0.43754,0.00000,0.53754
15.87000,0.05000,0.43840,0.00000,0.53840
15.87100,0.05000,0.43927,0.00000,0.53927
15.87200,0.05000,0.44013,0.00000,0.54013
15.87300,0.05000,0.44100,0.00000,0.54100
15.87400,0.05000,0.44186,0.00000,0.54186
15.87500,0.05000,0.44273,0.00000,0.54273
15.87600,0.05000,0.44360,0.00000,0.54360
15.87700,0.05000,0.44446,0.00000,0.54446
15.87800,0.05000,0.44533,0.00000,0.54533
15.87900,0.05000,0.44620,0.00000,0.54620
15.88000,0.05000,0.44707,0.00000,0.54707
15.88100,0.05000,0.44794,0.00000,0.54794
15.88200,0.05000,0.44881,0.00000,0.54881
15.88300,0.05000,0.44968,0.00000,0.54968
15.88400,0.05000,0.45056,0.00000,0.55056
15.88500,0.05000,0.45143,0.00000,0.55143
15.88600,0.05000,0.45230,0.00000,0.55230
15.88700,0.05000,0.45318,0.00000,0.55318
15.88800,0.05000,0.45405,0.00000,0.55405
15.88900,0.05000,0.45493,0.00000,0.55493
15.89000,0.05000,0.45580,0.00000,0.55580
15.89100,0.05000,0.45668,0.00000,0.55668
15.89200,0.05000,0.45755,0.00000,0.55755
15.89300,0.05000,0.45843,0.00000,0.55843
15.89400,0.05000,0.45931,0.00000,0.55931
15.89500,0.05000,0.46019,0.00000,0.56019
15.89600,0.05000,0.46107,0.00000,0.56107
15.89700,0.05000,0.46195,0.00000,0.56195
15.89800,0.05000,0.46283,0.00000,0.56283
15.89900,0.05000,0.46371,0.00000,0.56371
15.90000,0.05000,0.46459,0.00000,0.56459
15.90100,0.05000,0.46547,0.00000,0.56547
15.90200,0.05000,0.46636,0.00000,0.56636
15.90300,0.05000,0.46724,0.00000,0.56724
15.90400,0.05000,0.46812,0.00000,0.56812
15.90500,0.05000,0.46901,0.00000,0.56901
15.90600,0.05000,0.46989,0.00000,0.56989
15.90700,0.05000,0.47078,0.00000,0.57078
15.90800,0.05000,0.47166,0.00000,0.57166
15.90900,0.05000,0.47255,0.00000,0.57255
15.91000,0.05000,0.47344,0.00000,0.57344
15.91100,0.05000,0.47433,0.00000,0.57433
15.91200,0.05000,0.47521,0.00000,0.57521
15.91300,0.05000,0.47610,0.00000,0.57610
15.91400,0.05000,0.47699,0.00000,0.57699
15.91500,0.05000,0.47788,0.00000,0.57788
15.91600,0.05000,0.47877,0.00000,0.57877
15.91700,0.05000,0.47967,0.00000,0.57967
15.91800,0.05000,0.48056,0.00000,0.58056
15.91900,0.05000,0.48145,0.00000,0.58145
15.92000,0.05000,0.48234,0.00000,0.58234
15.92100,0.05000,0.48324,0.00000,0.58324
15.92200,0.05000,0.48413,0.00000,0.58413
15.92300,0.05000,0.48503,0.00000,0.58503
15.92400,0.05000,0.48592,0.00000,0.58592
15.92500,0.05000,0.48682,0.00000,0.58682
15.92600,0.05000,0.48771,0.00000,0.58771
15.92700,0.05000,0.48861,0.00000,0.58861
15.92800,0.05000,0.48951,0.00000,0.58951
15.92900,0.05000,0.49041,0.00000,0.59041
15.93000,0.05000,0.49131,0.00000,0.59131
15.93100,0.05000,0.49220,0.00000,0.59220
15.93200,0.05000,0.49310,0.00000,0.59310
15.93300,0.05000,0.49400,0.00000,0.59400
15.93400,0.05000,0.49491,0.00000,0.59491
15.93500,0.05000,0.49581,0.00000,0.59581
15.93600,0.05000,0.49671,0.00000,0.59671
15.93700,0.05000,0.49761,0.00000,0.59761
15.93800,0.05000,0.49852,0.00000,0.59852
15.93900,0.05000,0.49942,0.00000,0.59942
15.94000,0.05000,0.50032,0.00000,0.60032
15.94100,0.05000,0.50123,0.00000,0.60123
15.94200,0.05000,0.50213,0.00000,0.60213
15.94300,0.05000,0.50304,0.00000,0.60304
15.94400,0.05000,0.50395,0.00000,0.60395
15.94500,0.05000,0.50485,0.00000,0.60485
15.94600,0.05000,0.50576,0.00000,0.60576
15.94700,0.05000,0.50667,0.00000,0.60667
15.94800,0.05000,0.50758,0.00000,0.60758
15.94900,0.05000,0.50849,0.00000,0.60849
15.95000,0.05000,0.50940,0.00000,0.60940
15.95100,0.05000,0.51031,0.00000,0.61031
15.95200,0.05000,0.51122,0.00000,0.61122
15.95300,0.05000,0.51213,0.00000,0.61213
15.95400,0.05000,0.51304,0.00000,0.61304
15.95500,0.05000,0.51395,0.00000,0.61395
15.95600,0.05000,0.51487,0.00000,0.61487
15.95700,0.05000,0.51578,0.00000,0.61578
15.95800,0.05000,0.51669,0.00000,0.61669
15.95900,0.05000,0.51761,0.00000,0.61761
15.96000,0.05000,0.51852,0.00000,0.61852
15.96100,0.05000,0.51944,0.00000,0.61944
15.96200,0.05000,0.52035,0.00000,0.62035
15.96300,0.05000,0.52127,0.00000,0.62127
15.96400,0.05000,0.52219,0.00000,0.62219
15.96500,0.05000,0.52311,0.00000,0.62311
15.96600,0.05000,0.52402,0.00000,0.62402
15.96700,0.05000,0.52494,0.00000,0.62494
15.96800,0.05000,0.52586,0.00000,0.62586
15.96900,0.05000,0.52678,0.00000,0.62678
15.97000,0.05000,0.52770,0.00000,0.62770
15.97100,0.05000,0.52862,0.00000,0.62862
15.97200,0.05000,0.52955,0.00000,0.62955
15.97300,0.05000,0.53047,0.00000,0.63047
15.97400,0.05000,0.53139,0.00000,0.63139
15.97500,0.05000,0.53231,0.00000,0.63231
15.97600,0.05000,0.53324,0.00000,0.63324
15.97700,0.05000,0.53416,0.00000,0.63416
15.97800,0.05000,0.53508,0.00000,0.63508
15.97900,0.05000,0.53601,0.00000,0.63601
15.98000,0.05000,0.53694,0.00000,0.63694
15.98100,0.05000,0.53786,0.00000,0.63786
15.98200,0.05000,0.53879,0.00000,0.63879
15.98300,0.05000,0.53972,0.00000,0.63972
15.98400,0.05000,0.54064,0.00000,0.64064
15.98500,0.05000,0.54157,0.00000,0.64157
15.98600,0.05000,0.54250,0.00000,0.64250
15.98700,0.05000,0.54343,0.00000,0.64343
15.98800,0.05000,0.54436,0.00000,0.64436
15.98900,0.05000,0.54529,0.00000,0.64529
15.99000,0.05000,0.54622,0.00000,0.64622
15.99100,0.05000,0.54715,0.00000,0.64715
15.99200,0.05000,0.54808,0.00000,0.64808
15.99300,0.05000,0.54901,0.00000,0.64901
15.99400,0.05000,0.54995,0.00000,0.64995
15.99500,0.05000,0.55088,0.00000,0.65088
15.99600,0.05000,0.55181,0.00000,0.65181
15.99700,0.05000,0.55275,0.00000,0.65275
15.99800,0.05000,0.55368,0.00000,0.65368
15.99900,0.05000,0.55462,0.00000,0.65462
16.00000,0.05000,0.55555,0.00000,0.65555
16.00100,0.05000,0.55649,0.00000,0.65649
16.00200,0.05000,0.55743,0.00000,0.65743
16.00300,0.05000,0.55836,0.00000,0.65836
16.00400,0.05000,0.55930,0.00000,0.65930
16.00500,0.05000,0.56024,0.00000,0.66024
16.00600,0.05000,0.56118,0.00000,0.66118
16.00700,0.05000,0.56212,0.00000,0.66212
16.00800,0.05000,0.56306,0.00000,0.66306
16.00900,0.05000,0.56400,0.00000,0.66400
16.01000,0.05000,0.56494,0.00000,0.66494
16.01100,0.05000,0.56588,0.00000,0.66588
16.01200,0.05000,0.56682,0.00000,0.66682
16.01300,0.05000,0.56776,0.00000,0.66776
16.01400,0.05000,0.56870,0.00000,0.66870
16.01500,0.05000,0.56965,0.00000,0.66965
16.01600,0.05000,0.57059,0.00000,0.67059
16.01700,0.05000,0.57153,0.00000,0.67153
16.01800,0.05000,0.57248,0.00000,0.67248
16.01900,0.05000,0.57342,0.00000,0.67342
16.02000,0.05000,0.57437,0.00000,0.67437
16.02100,0.05000,0.57531,0.00000,0.67531
16.02200,0.05000,0.57626,0.00000,0.67626
16.02300,0.05000,0.57721,0.00000,0.67721
16.02400,0.05000,0.57815,0.00000,0.67815
16.02500,0.05000,0.57910,0.00000,0.67910
16.02600,0.05000,0.58005,0.00000,0.68005
16.02700,0.05000,0.58100,0.00000,0.68100
16.02800,0.05000,0.58195,0.00000,0.68195
16.02900,0.05000,0.58290,0.00000,0.68290
16.03000,0.05000,0.58385,0.00000,0.68385
16.03100,0.05000,0.58480,0.00000,0.68480
16.03200,0.05000,0.58575,0.00000,0.68575
16.03300,0.05000,0.58670,0.00000,0.68670
16.03400,0.05000,0.58765,0.00000,0.68765
16.03500,0.05000,0.58861,0.00000,0.68861
16.03600,0.05000,0.58956,0.00000,0.68956
16.03700,0.05000,0.59051,0.00000,0.69051
16.03800,0.05000,0.59146,0.00000,0.69146
16.03900,0.05000,0.59242,0.00000,0.69242
16.04000,0.05000,0.59337,0.00000,0.69337
16.04100,0.05000,0.59433,0.00000,0.69433
16.04200,0.05000,0.59528,0.00000,0.69528
16.04300,0.05000,0.59624,0.00000,0.69624
16.04400,0.05000,0.59720,0.00000,0.69720
16.04500,0.05000,0.59815,0.00000,0.69815
16.04600,0.05000,0.59911,0.00000,0.69911
16.04700,0.05000,0.60007,0.00000,0.70007
16.04800,0.05000,0.60103,0.00000,0.70103
16.04900,0.05000,0.60199,0.00000,0.70199
16.05000,0.05000,0.60295,0.00000,0.70295
16.05100,0.05000,0.60391,0.00000,0.70391
16.05200,0.05000,0.60487,0.00000,0.70487
16.05300,0.05000,0.60583,0.00000,0.70583
16.05400,0.05000,0.60679,0.00000,0.70679
16.05500,0.05000,0.60775,0.00000,0.70775
16.05600,0.05000,0.60871,0.00000,0.70871
16.05700,0.05000,0.60967,0.00000,0.70967
16.05800,0.05000,0.61064,0.00000,0.71064
16.05900,0.05000,0.61160,0.00000,0.71160
16.06000,0.05000,0.61256,0.00000,0.71256
16.06100,0.05000,0.61353,0.00000,0.71353
16.06200,0.05000,0.61449,0.00000,0.71449
16.06300,0.05000,0.61546,0.00000,0.71546
16.06400,0.05000,0.61642,0.00000,0.71642
16.06500,0.05000,0.61739,0.00000,0.71739
