Time,Spring_0:a_end,Spring_0:b_end,Ball0:x,Ball1:x
11.13000,0.40023,1.09977,0.30023,1.19977
11.14000,0.40013,1.09987,0.30013,1.19987
11.15000,0.40000,1.10000,0.30000,1.20000
11.16000,0.39984,1.10016,0.29984,1.20016
11.17000,0.39965,1.10035,0.29965,1.20035
11.18000,0.39943,1.10057,0.29943,1.20057
11.19000,0.39918,1.10082,0.29918,1.20082
11.20000,0.39891,1.10109,0.29891,1.20109
11.21000,0.39860,1.10140,0.29860,1.20140
11.22000,0.39826,1.10174,0.29826,1.20174
11.23000,0.39789,1.10211,0.29789,1.20211
11.24000,0.39749,1.10251,0.29749,1.20251
11.25000,0.39706,1.10294,0.29706,1.20294
11.26000,0.39661,1.10339,0.29661,1.20339
11.27000,0.39612,1.10388,0.29612,1.20388
11.28000,0.39561,1.10439,0.29561,1.20439
11.29000,0.39506,1.10494,0.29506,1.20494
11.30000,0.39449,1.10551,0.29449,1.20551
11.31000,0.39389,1.10611,0.29389,1.20611
11.32000,0.39326,1.10674,0.29326,1.20674
11.33000,0.39260,1.10740,0.29260,1.20740
11.34000,0.39191,1.10809,0.29191,1.20809
11.35000,0.39119,1.10881,0.29119,1.20881
11.36000,0.39045,1.10955,0.29045,1.20955
11.37000,0.38967,1.11033,0.28967,1.21033
11.38000,0.38887,1.11113,0.28887,1.21113
11.39000,0.38804,1.11196,0.28804,1.21196
11.40000,0.38719,1.11281,0.28719,1.21281
11.41000,0.38630,1.11370,0.28630,1.21370
11.42000,0.38539,1.11461,0.28539,1.21461
11.43000,0.38445,1.11555,0.28445,1.21555
11.44000,0.38349,1.11651,0.28349,1.21651
11.45000,0.38250,1.11750,0.28250,1.21750
11.46000,0.38148,1.11852,0.28148,1.21852
11.47000,0.38044,1.11956,0.28044,1.21956
11.48000,0.37936,1.12064,0.27936,1.22064
11.49000,0.37827,1.12173,0.27827,1.22173
11.50000,0.37715,1.12285,0.27715,1.22285
11.51000,0.37600,1.12400,0.27600,1.22400
11.52000,0.37483,1.12517,0.27483,1.22517
11.53000,0.37363,1.12637,0.27363,1.22637
11.54000,0.37241,1.12759,0.27241,1.22759
11.55000,0.37116,1.12884,0.27116,1.22884
11.56000,0.36989,1.13011,0.26989,1.23011
11.57000,0.36859,1.13141,0.26859,1.23141
11.58000,0.36727,1.13273,0.26727,1.23273
11.59000,0.36593,1.13407,0.26593,1.23407
11.60000,0.36457,1.13543,0.26457,1.23543
11.61000,0.36318,1.13682,0.26318,1.23682
11.62000,0.36177,1.13823,0.26177,1.23823
11.63000,0.36033,1.13967,0.26033,1.23967
11.64000,0.35888,1.14112,0.25888,1.24112
11.65000,0.35740,1.14260,0.25740,1.24260
11.66000,0.35590,1.14410,0.25590,1.24410
11.67000,0.35438,1.14562,0.25438,1.24562
11.68000,0.35284,1.14716,0.25284,1.24716
11.69000,0.35128,1.14872,0.25128,1.24872
11.70000,0.34970,1.15030,0.24970,1.25030
11.71000,0.34809,1.15191,0.24809,1.25191
11.72000,0.34647,1.15353,0.24647,1.25353
11.73000,0.34483,1.15517,0.24483,1.25517
11.74000,0.34317,1.15683,0.24317,1.25683
11.75000,0.34149,1.15851,0.24149,1.25851
11.76000,0.33980,1.16020,0.23980,1.26020
11.77000,0.33808,1.16192,0.23808,1.26192
11.78000,0.33635,1.16365,0.23635,1.26365
11.79000,0.33460,1.16540,0.23460,1.26540
11.80000,0.33284,1.16716,0.23284,1.26716
11.81000,0.33105,1.16895,0.23105,1.26895
11.82000,0.32925,1.17075,0.22925,1.27075
11.83000,0.32744,1.17256,0.22744,1.27256
11.84000,0.32561,1.17439,0.22561,1.27439
11.85000,0.32376,1.17624,0.22376,1.27624
11.86000,0.32190,1.17810,0.22190,1.27810
11.87000,0.32003,1.17997,0.22003,1.27997
11.88000,0.31814,1.18186,0.21814,1.28186
11.89000,0.31624,1.18376,0.21624,1.28376
11.90000,0.31432,1.18568,0.21432,1.28568
11.91000,0.31239,1.18761,0.21239,1.28761
11.92000,0.31045,1.18955,0.21045,1.28955
11.93000,0.30850,1.19150,0.20850,1.29150
11.94000,0.30653,1.19347,0.20653,1.29347
11.95000,0.30456,1.19544,0.20456,1.29544
11.96000,0.30257,1.19743,0.20257,1.29743
11.97000,0.30057,1.19943,0.20057,1.29943
11.98000,0.29856,1.20144,0.19856,1.30144
11.99000,0.29655,1.20345,0.19655,1.30345
12.00000,0.29452,1.20548,0.19452,1.30548
12.01000,0.29248,1.20752,0.19248,1.30752
12.02000,0.29044,1.20956,0.19044,1.30956
12.03000,0.28839,1.21161,0.18839,1.31161
12.04000,0.28633,1.21367,0.18633,1.31367
12.05000,0.28426,1.21574,0.18426,1.31574
12.06000,0.28219,1.21781,0.18219,1.31781
12.07000,0.28011,1.21989,0.18011,1.31989
12.08000,0.27802,1.22198,0.17802,1.32198
12.09000,0.27593,1.22407,0.17593,1.32407
12.10000,0.27383,1.22617,0.17383,1.32617
12.11000,0.27173,1.22827,0.17173,1.32827
12.12000,0.26962,1.23038,0.16962,1.33038
12.13000,0.26751,1.23249,0.16751,1.33249
12.14000,0.26540,1.23460,0.16540,1.33460
12.15000,0.26328,1.23672,0.16328,1.33672
12.16000,0.26116,1.23884,0.16116,1.33884
12.17000,0.25904,1.24096,0.15904,1.34096
12.18000,0.25691,1.24309,0.15691,1.34309
12.19000,0.25479,1.24521,0.15479,1.34521
12.20000,0.25266,1.24734,0.15266,1.34734
12.21000,0.25054,1.24946,0.15054,1.34946
12.22000,0.24841,1.25159,0.14841,1.35159
12.23000,0.24628,1.25372,0.14628,1.35372
12.24000,0.24416,1.25584,0.14416,1.35584
12.25000,0.24203,1.25797,0.14203,1.35797
12.26000,0.23991,1.26009,0.13991,1.36009
12.27000,0.23779,1.26221,0.13779,1.36221
12.28000,0.23567,1.26433,0.13567,1.36433
12.29000,0.23356,1.26644,0.13356,1.36644
12.30000,0.23144,1.26856,0.13144,1.36856
12.31000,0.22933,1.27067,0.12933,1.37067
12.32000,0.22723,1.27277,0.12723,1.37277
12.33000,0.22513,1.27487,0.12513,1.37487
12.34000,0.22303,1.27697,0.12303,1.37697
12.35000,0.22094,1.27906,0.12094,1.37906
12.36000,0.21886,1.28114,0.11886,1.38114
12.37000,0.21678,1.28322,0.11678,1.38322
12.38000,0.21471,1.28529,0.11471,1.38529
12.39000,0.21265,1.28735,0.11265,1.38735
12.40000,0.21059,1.28941,0.11059,1.38941
12.41000,0.20854,1.29146,0.10854,1.39146
12.42000,0.20650,1.29350,0.10650,1.39350
12.43000,0.20447,1.29553,0.10447,1.39553
12.44000,0.20245,1.29755,0.10245,1.39755
12.45000,0.20044,1.29956,0.10044,1.39956
12.46000,0.19843,1.30157,0.09843,1.40157
12.47000,0.19644,1.30356,0.09644,1.40356
12.48000,0.19446,1.30554,0.09446,1.40554
12.49000,0.19249,1.30751,0.09249,1.40751
12.50000,0.19053,1.30947,0.09053,1.40947
12.51000,0.18858,1.31142,0.08858,1.41142
12.52000,0.18664,1.31336,0.08664,1.41336
12.53000,0.18472,1.31528,0.08472,1.41528
12.54000,0.18281,1.31719,0.08281,1.41719
12.55000,0.18091,1.31909,0.08091,1.41909
12.56000,0.17903,1.32097,0.07903,1.42097
12.57000,0.17716,1.32284,0.07716,1.42284
12.58000,0.17531,1.32469,0.07531,1.42469
12.59000,0.17347,1.32653,0.07347,1.42653
12.60000,0.17165,1.32835,0.07165,1.42835
12.61000,0.16984,1.33016,0.06984,1.43016
12.62000,0.16805,1.33195,0.06805,1.43195
12.63000,0.16627,1.33373,0.06627,1.43373
12.64000,0.16451,1.33549,0.06451,1.43549
12.65000,0.16277,1.33723,0.06277,1.43723
12.66000,0.16105,1.33895,0.06105,1.43895
12.67000,0.15934,1.34066,0.05934,1.44066
12.68000,0.15765,1.34235,0.05765,1.44235
12.69000,0.15598,1.34402,0.05598,1.44402
12.70000,0.15433,1.34567,0.05433,1.44567
12.71000,0.15270,1.34730,0.05270,1.44730
12.72000,0.15109,1.34891,0.05109,1.44891
12.73000,0.14950,1.35050,0.04950,1.45050
12.74000,0.14792,1.35208,0.04792,1.45208
12.75000,0.14637,1.35363,0.04637,1.45363
12.76000,0.14484,1.35516,0.04484,1.45516
12.77000,0.14333,1.35667,0.04333,1.45667
12.78000,0.14184,1.35816,0.04184,1.45816
12.79000,0.14037,1.35963,0.04037,1.45963
12.80000,0.13893,1.36107,0.03893,1.46107
12.81000,0.13751,1.36249,0.03751,1.46249
12.82000,0.13611,1.36389,0.03611,1.46389
12.83000,0.13473,1.36527,0.03473,1.46527
12.84000,0.13337,1.36663,0.03337,1.46663
12.85000,0.13204,1.36796,0.03204,1.46796
12.86000,0.13073,1.36927,0.03073,1.46927
12.87000,0.12945,1.37055,0.02945,1.47055
12.88000,0.12819,1.37181,0.02819,1.47181
12.89000,0.12695,1.37305,0.02695,1.47305
12.90000,0.12574,1.37426,0.02574,1.47426
12.91000,0.12456,1.37544,0.02456,1.47544
12.92000,0.12339,1.37661,0.02339,1.47661
12.93000,0.12226,1.37774,0.02226,1.47774
12.94000,0.12115,1.37885,0.02115,1.47885
12.95000,0.12006,1.37994,0.02006,1.47994
12.96000,0.11901,1.38099,0.01901,1.48099
12.97000,0.11797,1.38203,0.01797,1.48203
12.98000,0.11697,1.38303,0.01697,1.48303
12.99000,0.11599,1.38401,0.01599,1.48401
13.00000,0.11503,1.38497,0.01503,1.48497
13.01000,0.11411,1.38589,0.01411,1.48589
13.02000,0.11321,1.38679,0.01321,1.48679
13.03000,0.11234,1.38766,0.01234,1.48766
13.04000,0.11150,1.38850,0.01150,1.48850
13.05000,0.11068,1.38932,0.01068,1.48932
13.06000,0.10989,1.39011,0.00989,1.49011
13.07000,0.10913,1.39087,0.00913,1.49087
13.08000,0.10840,1.39160,0.00840,1.49160
13.09000,0.10770,1.39230,0.00770,1.49230
13.10000,0.10702,1.39298,0.00702,1.49298
13.11000,0.10638,1.39362,0.00638,1.49362
13.12000,0.10576,1.39424,0.00576,1.49424
13.13000,0.10517,1.39483,0.00517,1.49483
13.14000,0.10461,1.39539,0.00461,1.49539
13.15000,0.10408,1.39592,0.00408,1.49592
13.16000,0.10358,1.39642,0.00358,1.49642
13.17000,0.10311,1.39689,0.00311,1.49689
13.18000,0.10266,1.39734,0.00266,1.49734
13.19000,0.10225,1.39775,0.00225,1.49775
13.20000,0.10187,1.39813,0.00187,1.49813
13.21000,0.10151,1.39849,0.00151,1.49849
13.22000,0.10119,1.39881,0.00119,1.49881
13.23000,0.10089,1.39911,0.00089,1.49911
13.24000,0.10063,1.39937,0.00063,1.49937
13.25000,0.10039,1.39961,0.00039,1.49961
13.26000,0.10019,1.39981,0.00019,1.49981
13.27000,0.10001,1.39999,0.00001,1.49999
13.28000,0.09987,1.40013,-0.00013,1.50013
13.29000,0.09975,1.40025,-0.00025,1.50025
13.30000,0.09967,1.40033,-0.00033,1.50033
13.31000,0.09961,1.40039,-0.00039,1.50039
13.32000,0.09959,1.40041,-0.00041,1.50041
13.33000,0.09959,1.40041,-0.00041,1.50041
13.34000,0.09963,1.40037,-0.00037,1.50037
13.35000,0.09969,1.40031,-0.00031,1.50031
13.36000,0.09979,1.40021,-0.00021,1.50021
13.37000,0.09991,1.40009,-0.00009,1.50009
13.38000,0.10007,1.39993,0.00007,1.49993
13.39000,0.10025,1.39975,0.00025,1.49975
13.40000,0.10047,1.39953,0.00047,1.49953
13.41000,0.10071,1.39929,0.00071,1.49929
13.42000,0.10099,1.39901,0.00099,1.49901
13.43000,0.10129,1.39871,0.00129,1.49871
13.44000,0.10163,1.39837,0.00163,1.49837
13.45000,0.10199,1.39801,0.00199,1.49801
13.46000,0.10239,1.39761,0.00239,1.49761
13.47000,0.10281,1.39719,0.00281,1.49719
13.48000,0.10326,1.39674,0.00326,1.49674
13.49000,0.10375,1.39625,0.00375,1.49625
13.50000,0.10426,1.39574,0.00426,1.49574
13.51000,0.10480,1.39520,0.00480,1.49520
13.52000,0.10537,1.39463,0.00537,1.49463
13.53000,0.10597,1.39403,0.00597,1.49403
13.54000,0.10659,1.39341,0.00659,1.49341
13.55000,0.10725,1.39275,0.00725,1.49275
13.56000,0.10793,1.39207,0.00793,1.49207
13.57000,0.10865,1.39135,0.00865,1.49135
13.58000,0.10939,1.39061,0.00939,1.49061
13.59000,0.11016,1.38984,0.01016,1.48984
13.60000,0.11096,1.38904,0.01096,1.48904
13.61000,0.11178,1.38822,0.01178,1.48822
13.62000,0.11263,1.38737,0.01263,1.48737
13.63000,0.11351,1.38649,0.01351,1.48649
13.64000,0.11442,1.38558,0.01442,1.48558
13.65000,0.11536,1.38464,0.01536,1.48464
13.66000,0.11632,1.38368,0.01632,1.48368
13.67000,0.11731,1.38269,0.01731,1.48269
13.68000,0.11832,1.38168,0.01832,1.48168
13.69000,0.11936,1.38064,0.01936,1.48064
13.70000,0.12043,1.37957,0.02043,1.47957
13.71000,0.12153,1.37847,0.02153,1.47847
13.72000,0.12264,1.37736,0.02264,1.47736
13.73000,0.12379,1.37621,0.02379,1.47621
13.74000,0.12496,1.37504,0.02496,1.47504
13.75000,0.12615,1.37385,0.02615,1.47385
13.76000,0.12737,1.37263,0.02737,1.47263
13.77000,0.12862,1.37138,0.02862,1.47138
13.78000,0.12989,1.37011,0.02989,1.47011
13.79000,0.13118,1.36882,0.03118,1.46882
13.80000,0.13250,1.36750,0.03250,1.46750
13.81000,0.13383,1.36617,0.03383,1.46617
13.82000,0.13520,1.36480,0.03520,1.46480
13.83000,0.13658,1.36342,0.03658,1.46342
13.84000,0.13799,1.36201,0.03799,1.46201
13.85000,0.13942,1.36058,0.03942,1.46058
13.86000,0.14088,1.35912,0.04088,1.45912
13.87000,0.14235,1.35765,0.04235,1.45765
13.88000,0.14385,1.35615,0.04385,1.45615
13.89000,0.14537,1.35463,0.04537,1.45463
13.90000,0.14691,1.35309,0.04691,1.45309
13.91000,0.14846,1.35154,0.04846,1.45154
13.92000,0.15004,1.34996,0.05004,1.44996
13.93000,0.15164,1.34836,0.05164,1.44836
13.94000,0.15326,1.34674,0.05326,1.44674
13.95000,0.15490,1.34510,0.05490,1.44510
13.96000,0.15656,1.34344,0.05656,1.44344
13.97000,0.15824,1.34176,0.05824,1.44176
13.98000,0.15993,1.34007,0.05993,1.44007
13.99000,0.16164,1.33836,0.06164,1.43836
14.00000,0.16337,1.33663,0.06337,1.43663
14.01000,0.16512,1.33488,0.06512,1.43488
14.02000,0.16689,1.33311,0.06689,1.43311
14.03000,0.16867,1.33133,0.06867,1.43133
14.04000,0.17047,1.32953,0.07047,1.42953
14.05000,0.17228,1.32772,0.07228,1.42772
14.06000,0.17411,1.32589,0.07411,1.42589
14.07000,0.17595,1.32405,0.07595,1.42405
14.08000,0.17781,1.32219,0.07781,1.42219
14.09000,0.17969,1.32031,0.07969,1.42031
14.10000,0.18157,1.31843,0.08157,1.41843
14.11000,0.18348,1.31652,0.08348,1.41652
14.12000,0.18539,1.31461,0.08539,1.41461
14.13000,0.18732,1.31268,0.08732,1.41268
14.14000,0.18926,1.31074,0.08926,1.41074
14.15000,0.19121,1.30879,0.09121,1.40879
14.16000,0.19318,1.30682,0.09318,1.40682
14.17000,0.19515,1.30485,0.09515,1.40485
14.18000,0.19714,1.30286,0.09714,1.40286
14.19000,0.19913,1.30087,0.09913,1.40087
14.20000,0.20114,1.29886,0.10114,1.39886
14.21000,0.20316,1.29684,0.10316,1.39684
14.22000,0.20519,1.29481,0.10519,1.39481
14.23000,0.20722,1.29278,0.10722,1.39278
14.24000,0.20926,1.29074,0.10926,1.39074
14.25000,0.21132,1.28868,0.11132,1.38868
14.26000,0.21338,1.28662,0.11338,1.38662
14.27000,0.21544,1.28456,0.11544,1.38456
14.28000,0.21752,1.28248,0.11752,1.38248
14.29000,0.21960,1.28040,0.11960,1.38040
14.30000,0.22169,1.27831,0.12169,1.37831
14.31000,0.22378,1.27622,0.12378,1.37622
14.32000,0.22588,1.27412,0.12588,1.37412
14.33000,0.22798,1.27202,0.12798,1.37202
14.34000,0.23008,1.26992,0.13008,1.36992
14.35000,0.23220,1.26780,0.13220,1.36780
14.36000,0.23431,1.26569,0.13431,1.36569
14.37000,0.23643,1.26357,0.13643,1.36357
14.38000,0.23855,1.26145,0.13855,1.36145
14.39000,0.24067,1.25933,0.14067,1.35933
14.40000,0.24280,1.25720,0.14280,1.35720
14.41000,0.24492,1.25508,0.14492,1.35508
14.42000,0.24705,1.25295,0.14705,1.35295
14.43000,0.24918,1.25082,0.14918,1.35082
14.44000,0.25130,1.24870,0.15130,1.34870
14.45000,0.25343,1.24657,0.15343,1.34657
14.46000,0.25556,1.24444,0.15556,1.34444
14.47000,0.25768,1.24232,0.15768,1.34232
14.48000,0.25981,1.24019,0.15981,1.34019
14.49000,0.26193,1.23807,0.16193,1.33807
14.50000,0.26405,1.23595,0.16405,1.33595
14.51000,0.26617,1.23383,0.16617,1.33383
14.52000,0.26828,1.23172,0.16828,1.33172
14.53000,0.27039,1.22961,0.17039,1.32961
14.54000,0.27250,1.22750,0.17250,1.32750
14.55000,0.27460,1.22540,0.17460,1.32540
14.56000,0.27670,1.22330,0.17670,1.32330
14.57000,0.27879,1.22121,0.17879,1.32121
14.58000,0.28087,1.21913,0.18087,1.31913
14.59000,0.28295,1.21705,0.18295,1.31705
14.60000,0.28502,1.21498,0.18502,1.31498
14.61000,0.28709,1.21291,0.18709,1.31291
14.62000,0.28915,1.21085,0.18915,1.31085
14.63000,0.29120,1.20880,0.19120,1.30880
14.64000,0.29324,1.20676,0.19324,1.30676
14.65000,0.29528,1.20472,0.19528,1.30472
14.66000,0.29730,1.20270,0.19730,1.30270
14.67000,0.29932,1.20068,0.19932,1.30068
14.68000,0.30132,1.19868,0.20132,1.29868
14.69000,0.30332,1.19668,0.20332,1.29668
14.70000,0.30530,1.19470,0.20530,1.29470
14.71000,0.30727,1.19273,0.20727,1.29273
14.72000,0.30924,1.19076,0.20924,1.29076
14.73000,0.31119,1.18881,0.21119,1.28881
14.74000,0.31312,1.18688,0.21312,1.28688
14.75000,0.31505,1.18495,0.21505,1.28495
14.76000,0.31696,1.18304,0.21696,1.28304
14.77000,0.31886,1.18114,0.21886,1.28114
14.78000,0.32075,1.17925,0.22075,1.27925
14.79000,0.32262,1.17738,0.22262,1.27738
14.80000,0.32447,1.17553,0.22447,1.27553
14.81000,0.32632,1.17368,0.22632,1.27368
14.82000,0.32814,1.17186,0.22814,1.27186
14.83000,0.32995,1.17005,0.22995,1.27005
14.84000,0.33175,1.16825,0.23175,1.26825
14.85000,0.33353,1.16647,0.23353,1.26647
14.86000,0.33529,1.16471,0.23529,1.26471
14.87000,0.33703,1.16297,0.23703,1.26297
14.88000,0.33876,1.16124,0.23876,1.26124
14.89000,0.34047,1.15953,0.24047,1.25953
14.90000,0.34216,1.15784,0.24216,1.25784
14.91000,0.34383,1.15617,0.24383,1.25617
14.92000,0.34549,1.15451,0.24549,1.25451
14.93000,0.34712,1.15288,0.24712,1.25288
14.94000,0.34874,1.15126,0.24874,1.25126
14.95000,0.35033,1.14967,0.25033,1.24967
14.96000,0.35191,1.14809,0.25191,1.24809
14.97000,0.35347,1.14653,0.25347,1.24653
14.98000,0.35500,1.14500,0.25500,1.24500
14.99000,0.35651,1.14349,0.25651,1.24349
15.00000,0.35801,1.14199,0.25801,1.24199
15.01000,0.35948,1.14052,0.25948,1.24052
15.02000,0.36093,1.13907,0.26093,1.23907
15.03000,0.36235,1.13765,0.26235,1.23765
15.04000,0.36376,1.13624,0.26376,1.23624
15.05000,0.36514,1.13486,0.26514,1.23486
15.06000,0.36650,1.13350,0.26650,1.23350
15.07000,0.36783,1.13217,0.26783,1.23217
15.08000,0.36915,1.13085,0.26915,1.23085
15.09000,0.37043,1.12957,0.27043,1.22957
15.10000,0.37170,1.12830,0.27170,1.22830
15.11000,0.37294,1.12706,0.27294,1.22706
15.12000,0.37415,1.12585,0.27415,1.22585
15.13000,0.37534,1.12466,0.27534,1.22466
15.14000,0.37651,1.12349,0.27651,1.22349
15.15000,0.37765,1.12235,0.27765,1.22235
15.16000,0.37876,1.12124,0.27876,1.22124
15.17000,0.37985,1.12015,0.27985,1.22015
15.18000,0.38091,1.11909,0.28091,1.21909
15.19000,0.38195,1.11805,0.28195,1.21805
15.20000,0.38296,1.11704,0.28296,1.21704
15.21000,0.38394,1.11606,0.28394,1.21606
15.22000,0.38490,1.11510,0.28490,1.21510
15.23000,0.38583,1.11417,0.28583,1.21417
15.24000,0.38673,1.11327,0.28673,1.21327
15.25000,0.38761,1.11239,0.28761,1.21239
15.26000,0.38845,1.11155,0.28845,1.21155
15.27000,0.38927,1.11073,0.28927,1.21073
15.28000,0.39006,1.10994,0.29006,1.20994
15.29000,0.39083,1.10917,0.29083,1.20917
15.30000,0.39156,1.10844,0.29156,1.20844
15.31000,0.39227,1.10773,0.29227,1.20773
15.32000,0.39295,1.10705,0.29295,1.20705
15.33000,0.39360,1.10640,0.29360,1.20640
15.34000,0.39422,1.10578,0.29422,1.20578
15.35000,0.39482,1.10518,0.29482,1.20518
15.36000,0.39538,1.10462,0.29538,1.20462
15.37000,0.39592,1.10408,0.29592,1.20408
15.38000,0.39642,1.10358,0.29642,1.20358
15.39000,0.39690,1.10310,0.29690,1.20310
15.40000,0.39734,1.10266,0.29734,1.20266
15.41000,0.39776,1.10224,0.29776,1.20224
15.42000,0.39815,1.10185,0.29815,1.20185
15.43000,0.39851,1.10149,0.29851,1.20149
15.44000,0.39884,1.10116,0.29884,1.20116
15.45000,0.39914,1.10086,0.29914,1.20086
15.46000,0.39941,1.10059,0.29941,1.20059
15.47000,0.39964,1.10036,0.29964,1.20036
15.48000,0.39985,1.10015,0.29985,1.20015
15.49000,0.40003,1.09997,0.30003,1.19997
15.50000,0.40018,1.09982,0.30018,1.19982
15.51000,0.40030,1.09970,0.30030,1.19970
15.52000,0.40039,1.09961,0.30039,1.19961
15.53000,0.40045,1.09955,0.30045,1.19955
15.54000,0.40048,1.09952,0.30048,1.19952
15.55000,0.40048,1.09952,0.30048,1.19952
15.56000,0.40045,1.09955,0.30045,1.19955
15.57000,0.40039,1.09961,0.30039,1.19961
15.58000,0.40029,1.09971,0.30029,1.19971
15.59000,0.40017,1.09983,0.30017,1.19983
15.60000,0.40002,1.09998,0.30002,1.19998
15.61000,0.39984,1.10016,0.29984,1.20016
15.62000,0.39963,1.10037,0.29963,1.20037
15.63000,0.39939,1.10061,0.29939,1.20061
15.64000,0.39912,1.10088,0.29912,1.20088
15.65000,0.39882,1.10118,0.29882,1.20118
15.66000,0.39848,1.10152,0.29848,1.20152
15.67000,0.39812,1.10188,0.29812,1.20188
15.68000,0.39773,1.10227,0.29773,1.20227
15.69000,0.39731,1.10269,0.29731,1.20269
15.70000,0.39687,1.10313,0.29687,1.20313
15.71000,0.39639,1.10361,0.29639,1.20361
15.72000,0.39588,1.10412,0.29588,1.20412
15.73000,0.39534,1.10466,0.29534,1.20466
15.74000,0.39478,1.10522,0.29478,1.20522
15.75000,0.39418,1.10582,0.29418,1.20582
15.76000,0.39356,1.10644,0.29356,1.20644
15.77000,0.39290,1.10710,0.29290,1.20710
15.78000,0.39222,1.10778,0.29222,1.20778
15.79000,0.39151,1.10849,0.29151,1.20849
15.80000,0.39078,1.10922,0.29078,1.20922
15.81000,0.39001,1.10999,0.29001,1.20999
15.82000,0.38922,1.11078,0.28922,1.21078
15.83000,0.38839,1.11161,0.28839,1.21161
15.84000,0.38754,1.11246,0.28754,1.21246
15.85000,0.38667,1.11333,0.28667,1.21333
15.86000,0.38576,1.11424,0.28576,1.21424
15.87000,0.38483,1.11517,0.28483,1.21517
15.88000,0.38387,1.11613,0.28387,1.21613
15.89000,0.38289,1.11711,0.28289,1.21711
15.90000,0.38187,1.11813,0.28187,1.21813
15.91000,0.38084,1.11916,0.28084,1.21916
15.92000,0.37977,1.12023,0.27977,1.22023
15.93000,0.37868,1.12132,0.27868,1.22132
15.94000,0.37757,1.12243,0.27757,1.22243
15.95000,0.37642,1.12358,0.27642,1.22358
15.96000,0.37526,1.12474,0.27526,1.22474
15.97000,0.37406,1.12594,0.27406,1.22594
15.98000,0.37285,1.12715,0.27285,1.22715
15.99000,0.37161,1.12839,0.27161,1.22839
16.00000,0.37034,1.12966,0.27034,1.22966
16.01000,0.36905,1.13095,0.26905,1.23095
16.02000,0.36774,1.13226,0.26774,1.23226
16.03000,0.36640,1.13360,0.26640,1.23360
16.04000,0.36504,1.13496,0.26504,1.23496
16.05000,0.36366,1.13634,0.26366,1.23634
16.06000,0.36225,1.13775,0.26225,1.23775
16.07000,0.36082,1.13918,0.26082,1.23918
16.08000,0.35937,1.14063,0.25937,1.24063
16.09000,0.35790,1.14210,0.25790,1.24210
16.10000,0.35640,1.14360,0.25640,1.24360
16.11000,0.35489,1.14511,0.25489,1.24511
16.12000,0.35335,1.14665,0.25335,1.24665
16.13000,0.35179,1.14821,0.25179,1.24821
16.14000,0.35021,1.14979,0.25021,1.24979
16.15000,0.34862,1.15138,0.24862,1.25138
16.16000,0.34700,1.15300,0.24700,1.25300
16.17000,0.34536,1.15464,0.24536,1.25464
16.18000,0.34371,1.15629,0.24371,1.25629
16.19000,0.34203,1.15797,0.24203,1.25797
16.20000,0.34034,1.15966,0.24034,1.25966
16.21000,0.33863,1.16137,0.23863,1.26137
16.22000,0.33690,1.16310,0.23690,1.26310
16.23000,0.33515,1.16485,0.23515,1.26485
16.24000,0.33339,1.16661,0.23339,1.26661
16.25000,0.33161,1.16839,0.23161,1.26839
16.26000,0.32981,1.17019,0.22981,1.27019
16.27000,0.32800,1.17200,0.22800,1.27200
16.28000,0.32617,1.17383,0.22617,1.27383
16.29000,0.32433,1.17567,0.22433,1.27567
16.30000,0.32247,1.17753,0.22247,1.27753
16.31000,0.32060,1.17940,0.22060,1.27940
16.32000,0.31871,1.18129,0.21871,1.28129
16.33000,0.31681,1.18319,0.21681,1.28319
16.34000,0.31490,1.18510,0.21490,1.28510
16.35000,0.31297,1.18703,0.21297,1.28703
16.36000,0.31103,1.18897,0.21103,1.28897
16.37000,0.30908,1.19092,0.20908,1.29092
16.38000,0.30712,1.19288,0.20712,1.29288
16.39000,0.30514,1.19486,0.20514,1.29486
16.40000,0.30315,1.19685,0.20315,1.29685
16.41000,0.30116,1.19884,0.20116,1.29884
16.42000,0.29915,1.20085,0.19915,1.30085
16.43000,0.29713,1.20287,0.19713,1.30287
16.44000,0.29511,1.20489,0.19511,1.30489
16.45000,0.29307,1.20693,0.19307,1.30693
16.46000,0.29103,1.20897,0.19103,1.30897
16.47000,0.28898,1.21102,0.18898,1.31102
16.48000,0.28692,1.21308,0.18692,1.31308
16.49000,0.28485,1.21515,0.18485,1.31515
16.50000,0.28278,1.21722,0.18278,1.31722
16.51000,0.28070,1.21930,0.18070,1.31930
16.52000,0.27861,1.22139,0.17861,1.32139
16.53000,0.27652,1.22348,0.17652,1.32348
16.54000,0.27442,1.22558,0.17442,1.32558
16.55000,0.27232,1.22768,0.17232,1.32768
16.56000,0.27021,1.22979,0.17021,1.32979
16.57000,0.26810,1.23190,0.16810,1.33190
16.58000,0.26598,1.23402,0.16598,1.33402
16.59000,0.26386,1.23614,0.16386,1.33614
16.60000,0.26174,1.23826,0.16174,1.33826
16.61000,0.25962,1.24038,0.15962,1.34038
16.62000,0.25749,1.24251,0.15749,1.34251
16.63000,0.25537,1.24463,0.15537,1.34463
16.64000,0.25324,1.24676,0.15324,1.34676
16.65000,0.25111,1.24889,0.15111,1.34889
16.66000,0.24898,1.25102,0.14898,1.35102
16.67000,0.24685,1.25315,0.14685,1.35315
16.68000,0.24473,1.25527,0.14473,1.35527
16.69000,0.24260,1.25740,0.14260,1.35740
16.70000,0.24047,1.25953,0.14047,1.35953
