Time,Spring_0:a_end,Spring_0:b_end,FixedHook0:x,Block0:x
6.14000,0.05000,1.44456,0.00000,1.49456
6.15000,0.05000,1.44521,0.00000,1.49521
6.16000,0.05000,1.44582,0.00000,1.49582
6.17000,0.05000,1.44640,0.00000,1.49640
6.18000,0.05000,1.44693,0.00000,1.49693
6.19000,0.05000,1.44742,0.00000,1.49742
6.20000,0.05000,1.44788,0.00000,1.49788
6.21000,0.05000,1.44829,0.00000,1.49829
6.22000,0.05000,1.44867,0.00000,1.49867
6.23000,0.05000,1.44900,0.00000,1.49900
6.24000,0.05000,1.44930,0.00000,1.49930
6.25000,0.05000,1.44956,0.00000,1.49956
6.26000,0.05000,1.44978,0.00000,1.49978
6.27000,0.05000,1.44995,0.00000,1.49995
6.28000,0.05000,1.45009,0.00000,1.50009
6.29000,0.05000,1.45019,0.00000,1.50019
6.30000,0.05000,1.45025,0.00000,1.50025
6.31000,0.05000,1.45027,0.00000,1.50027
6.32000,0.05000,1.45025,0.00000,1.50025
6.33000,0.05000,1.45019,0.00000,1.50019
6.34000,0.05000,1.45009,0.00000,1.50009
6.35000,0.05000,1.44995,0.00000,1.49995
6.36000,0.05000,1.44977,0.00000,1.49977
6.37000,0.05000,1.44955,0.00000,1.49955
6.38000,0.05000,1.44930,0.00000,1.49930
6.39000,0.05000,1.44900,0.00000,1.49900
6.40000,0.05000,1.44866,0.00000,1.49866
6.41000,0.05000,1.44829,0.00000,1.49829
6.42000,0.05000,1.44787,0.00000,1.49787
6.43000,0.05000,1.44741,0.00000,1.49741
6.44000,0.05000,1.44692,0.00000,1.49692
6.45000,0.05000,1.44639,0.00000,1.49639
6.46000,0.05000,1.44581,0.00000,1.49581
6.47000,0.05000,1.44520,0.00000,1.49520
6.48000,0.05000,1.44455,0.00000,1.49455
6.49000,0.05000,1.44386,0.00000,1.49386
6.50000,0.05000,1.44313,0.00000,1.49313
6.51000,0.05000,1.44236,0.00000,1.49236
6.52000,0.05000,1.44155,0.00000,1.49155
6.53000,0.05000,1.44071,0.00000,1.49071
6.54000,0.05000,1.43982,0.00000,1.48982
6.55000,0.05000,1.43890,0.00000,1.48890
6.56000,0.05000,1.43794,0.00000,1.48794
6.57000,0.05000,1.43694,0.00000,1.48694
6.58000,0.05000,1.43590,0.00000,1.48590
6.59000,0.05000,1.43482,0.00000,1.48482
6.60000,0.05000,1.43371,0.00000,1.48371
6.61000,0.05000,1.43256,0.00000,1.48256
6.62000,0.05000,1.43137,0.00000,1.48137
6.63000,0.05000,1.43014,0.00000,1.48014
6.64000,0.05000,1.42887,0.00000,1.47887
6.65000,0.05000,1.42757,0.00000,1.47757
6.66000,0.05000,1.42623,0.00000,1.47623
6.67000,0.05000,1.42485,0.00000,1.47485
6.68000,0.05000,1.42343,0.00000,1.47343
6.69000,0.05000,1.42198,0.00000,1.47198
6.70000,0.05000,1.42049,0.00000,1.47049
6.71000,0.05000,1.41897,0.00000,1.46897
6.72000,0.05000,1.41741,0.00000,1.46741
6.73000,0.05000,1.41581,0.00000,1.46581
6.74000,0.05000,1.41417,0.00000,1.46417
6.75000,0.05000,1.41250,0.00000,1.46250
6.76000,0.05000,1.41079,0.00000,1.46079
6.77000,0.05000,1.40905,0.00000,1.45905
6.78000,0.05000,1.40727,0.00000,1.45727
6.79000,0.05000,1.40546,0.00000,1.45546
6.80000,0.05000,1.40361,0.00000,1.45361
6.81000,0.05000,1.40173,0.00000,1.45173
6.82000,0.05000,1.39981,0.00000,1.44981
6.83000,0.05000,1.39786,0.00000,1.44786
6.84000,0.05000,1.39587,0.00000,1.44587
6.85000,0.05000,1.39385,0.00000,1.44385
6.86000,0.05000,1.39179,0.00000,1.44179
6.87000,0.05000,1.38970,0.00000,1.43970
6.88000,0.05000,1.38758,0.00000,1.43758
6.89000,0.05000,1.38542,0.00000,1.43542
6.90000,0.05000,1.38323,0.00000,1.43323
6.91000,0.05000,1.38101,0.00000,1.43101
6.92000,0.05000,1.37875,0.00000,1.42875
6.93000,0.05000,1.37646,0.00000,1.42646
6.94000,0.05000,1.37414,0.00000,1.42414
6.95000,0.05000,1.37179,0.00000,1.42179
6.96000,0.05000,1.36941,0.00000,1.41941
6.97000,0.05000,1.36699,0.00000,1.41699
6.98000,0.05000,1.36454,0.00000,1.41454
6.99000,0.05000,1.36206,0.00000,1.41206
7.00000,0.05000,1.35955,0.00000,1.40955
7.01000,0.05000,1.35701,0.00000,1.40701
7.02000,0.05000,1.35444,0.00000,1.40444
7.03000,0.05000,1.35184,0.00000,1.40184
7.04000,0.05000,1.34921,0.00000,1.39921
7.05000,0.05000,1.34655,0.00000,1.39655
7.06000,0.05000,1.34386,0.00000,1.39386
7.07000,0.05000,1.34114,0.00000,1.39114
7.08000,0.05000,1.33840,0.00000,1.38840
7.09000,0.05000,1.33562,0.00000,1.38562
7.10000,0.05000,1.33282,0.00000,1.38282
7.11000,0.05000,1.32998,0.00000,1.37998
7.12000,0.05000,1.32712,0.00000,1.37712
7.13000,0.05000,1.32423,0.00000,1.37423
7.14000,0.05000,1.32132,0.00000,1.37132
7.15000,0.05000,1.31838,0.00000,1.36838
7.16000,0.05000,1.31541,0.00000,1.36541
7.17000,0.05000,1.31242,0.00000,1.36242
7.18000,0.05000,1.30939,0.00000,1.35939
7.19000,0.05000,1.30635,0.00000,1.35635
7.20000,0.05000,1.30328,0.00000,1.35328
7.21000,0.05000,1.30018,0.00000,1.35018
7.22000,0.05000,1.29706,0.00000,1.34706
7.23000,0.05000,1.29391,0.00000,1.34391
7.24000,0.05000,1.29074,0.00000,1.34074
7.25000,0.05000,1.28755,0.00000,1.33755
7.26000,0.05000,1.28433,0.00000,1.33433
7.27000,0.05000,1.28109,0.00000,1.33109
7.28000,0.05000,1.27783,0.00000,1.32783
7.29000,0.05000,1.27454,0.00000,1.32454
7.30000,0.05000,1.27123,0.00000,1.32123
7.31000,0.05000,1.26790,0.00000,1.31790
7.32000,0.05000,1.26455,0.00000,1.31455
7.33000,0.05000,1.26118,0.00000,1.31118
7.34000,0.05000,1.25778,0.00000,1.30778
7.35000,0.05000,1.25437,0.00000,1.30437
7.36000,0.05000,1.25093,0.00000,1.30093
7.37000,0.05000,1.24748,0.00000,1.29748
7.38000,0.05000,1.24401,0.00000,1.29401
7.39000,0.05000,1.24051,0.00000,1.29051
7.40000,0.05000,1.23700,0.00000,1.28700
7.41000,0.05000,1.23347,0.00000,1.28347
7.42000,0.05000,1.22992,0.00000,1.27992
7.43000,0.05000,1.22635,0.00000,1.27635
7.44000,0.05000,1.22277,0.00000,1.27277
7.45000,0.05000,1.21917,0.00000,1.26917
7.46000,0.05000,1.21555,0.00000,1.26555
7.47000,0.05000,1.21191,0.00000,1.26191
7.48000,0.05000,1.20826,0.00000,1.25826
7.49000,0.05000,1.20460,0.00000,1.25460
7.50000,0.05000,1.20092,0.00000,1.25092
7.51000,0.05000,1.19722,0.00000,1.24722
7.52000,0.05000,1.19351,0.00000,1.24351
7.53000,0.05000,1.18978,0.00000,1.23978
7.54000,0.05000,1.18604,0.00000,1.23604
7.55000,0.05000,1.18229,0.00000,1.23229
7.56000,0.05000,1.17853,0.00000,1.22853
7.57000,0.05000,1.17475,0.00000,1.22475
7.58000,0.05000,1.17096,0.00000,1.22096
7.59000,0.05000,1.16715,0.00000,1.21715
7.60000,0.05000,1.16334,0.00000,1.21334
7.61000,0.05000,1.15951,0.00000,1.20951
7.62000,0.05000,1.15568,0.00000,1.20568
7.63000,0.05000,1.15183,0.00000,1.20183
7.64000,0.05000,1.14797,0.00000,1.19797
7.65000,0.05000,1.14411,0.00000,1.19411
7.66000,0.05000,1.14023,0.00000,1.19023
7.67000,0.05000,1.13634,0.00000,1.18634
7.68000,0.05000,1.13245,0.00000,1.18245
7.69000,0.05000,1.12855,0.00000,1.17855
7.70000,0.05000,1.12464,0.00000,1.17464
