Time,Spring_0:a_end,Spring_0:b_end,Ball0:x,Ball1:x
11.15000,2.79157,4.34343,2.69157,4.44343
11.16000,2.79269,4.34731,2.69269,4.44731
11.17000,2.79384,4.35116,2.69384,4.45116
11.18000,2.79501,4.35499,2.69501,4.45499
11.19000,2.79622,4.35878,2.69622,4.45878
11.20000,2.79745,4.36255,2.69745,4.46255
11.21000,2.79871,4.36629,2.69871,4.46629
11.22000,2.79999,4.37001,2.69999,4.47001
11.23000,2.80131,4.37369,2.70131,4.47369
11.24000,2.80266,4.37734,2.70266,4.47734
11.25000,2.80403,4.38097,2.70403,4.48097
11.26000,2.80543,4.38457,2.70543,4.48457
11.27000,2.80687,4.38813,2.70687,4.48813
11.28000,2.80833,4.39167,2.70833,4.49167
11.29000,2.80982,4.39518,2.70982,4.49518
11.30000,2.81134,4.39866,2.71134,4.49866
11.31000,2.81288,4.40212,2.71288,4.50212
11.32000,2.81446,4.40554,2.71446,4.50554
11.33000,2.81607,4.40893,2.71607,4.50893
11.34000,2.81771,4.41229,2.71771,4.51229
11.35000,2.81938,4.41562,2.71938,4.51562
11.36000,2.82107,4.41893,2.72107,4.51893
11.37000,2.82280,4.42220,2.72280,4.52220
11.38000,2.82456,4.42544,2.72456,4.52544
11.39000,2.82634,4.42866,2.72634,4.52866
11.40000,2.82816,4.43184,2.72816,4.53184
11.41000,2.83001,4.43499,2.73001,4.53499
11.42000,2.83188,4.43812,2.73188,4.53812
11.43000,2.83379,4.44121,2.73379,4.54121
11.44000,2.83573,4.44427,2.73573,4.54427
11.45000,2.83770,4.44730,2.73770,4.54730
11.46000,2.83970,4.45030,2.73970,4.55030
11.47000,2.84173,4.45327,2.74173,4.55327
11.48000,2.84379,4.45621,2.74379,4.55621
11.49000,2.84588,4.45912,2.74588,4.55912
11.50000,2.84800,4.46200,2.74800,4.56200
11.51000,2.85015,4.46485,2.75015,4.56485
11.52000,2.85233,4.46767,2.75233,4.56767
11.53000,2.85455,4.47045,2.75455,4.57045
11.54000,2.85679,4.47321,2.75679,4.57321
11.55000,2.85907,4.47593,2.75907,4.57593
11.56000,2.86137,4.47863,2.76137,4.57863
11.57000,2.86371,4.48129,2.76371,4.58129
11.58000,2.86608,4.48392,2.76608,4.58392
11.59000,2.86848,4.48652,2.76848,4.58652
11.60000,2.87091,4.48909,2.77091,4.58909
11.61000,2.87337,4.49163,2.77337,4.59163
11.62000,2.87586,4.49414,2.77586,4.59414
11.63000,2.87838,4.49662,2.77838,4.59662
11.64000,2.88093,4.49907,2.78093,4.59907
11.65000,2.88352,4.50148,2.78352,4.60148
11.66000,2.88613,4.50387,2.78613,4.60387
11.67000,2.88878,4.50622,2.78878,4.60622
11.68000,2.89145,4.50855,2.79145,4.60855
11.69000,2.89416,4.51084,2.79416,4.61084
11.70000,2.89690,4.51310,2.79690,4.61310
11.71000,2.89967,4.51533,2.79967,4.61533
11.72000,2.90247,4.51753,2.80247,4.61753
11.73000,2.90530,4.51970,2.80530,4.61970
11.74000,2.90816,4.52184,2.80816,4.62184
11.75000,2.91105,4.52395,2.81105,4.62395
11.76000,2.91398,4.52602,2.81398,4.62602
11.77000,2.91693,4.52807,2.81693,4.62807
11.78000,2.91991,4.53009,2.81991,4.63009
11.79000,2.92293,4.53207,2.82293,4.63207
11.80000,2.92597,4.53403,2.82597,4.63403
11.81000,2.92905,4.53595,2.82905,4.63595
11.82000,2.93216,4.53784,2.83216,4.63784
11.83000,2.93529,4.53971,2.83529,4.63971
11.84000,2.93846,4.54154,2.83846,4.64154
11.85000,2.94165,4.54335,2.84165,4.64335
11.86000,2.94488,4.54512,2.84488,4.64512
11.87000,2.94814,4.54686,2.84814,4.64686
11.88000,2.95142,4.54858,2.85142,4.64858
11.89000,2.95474,4.55026,2.85474,4.65026
11.90000,2.95809,4.55191,2.85809,4.65191
11.91000,2.96146,4.55354,2.86146,4.65354
11.92000,2.96487,4.55513,2.86487,4.65513
11.93000,2.96830,4.55670,2.86830,4.65670
11.94000,2.97177,4.55823,2.87177,4.65823
11.95000,2.97526,4.55974,2.87526,4.65974
11.96000,2.97878,4.56122,2.87878,4.66122
11.97000,2.98233,4.56267,2.88233,4.66267
11.98000,2.98592,4.56408,2.88592,4.66408
11.99000,2.98953,4.56547,2.88953,4.66547
12.00000,2.99316,4.56684,2.89316,4.66684
12.01000,2.99683,4.56817,2.89683,4.66817
12.02000,3.00053,4.56947,2.90053,4.66947
12.03000,3.00425,4.57075,2.90425,4.67075
12.04000,3.00801,4.57199,2.90801,4.67199
12.05000,3.01179,4.57321,2.91179,4.67321
12.06000,3.01560,4.57440,2.91560,4.67440
12.07000,3.01943,4.57557,2.91943,4.67557
12.08000,3.02330,4.57670,2.92330,4.67670
12.09000,3.02719,4.57781,2.92719,4.67781
12.10000,3.03111,4.57889,2.93111,4.67889
12.11000,3.03506,4.57994,2.93506,4.67994
12.12000,3.03903,4.58097,2.93903,4.68097
12.13000,3.04303,4.58197,2.94303,4.68197
12.14000,3.04706,4.58294,2.94706,4.68294
12.15000,3.05112,4.58388,2.95112,4.68388
12.16000,3.05520,4.58480,2.95520,4.68480
12.17000,3.05931,4.58569,2.95931,4.68569
12.18000,3.06344,4.58656,2.96344,4.68656
12.19000,3.06760,4.58740,2.96760,4.68740
12.20000,3.07179,4.58821,2.97179,4.68821
12.21000,3.07600,4.58900,2.97600,4.68900
12.22000,3.08024,4.58976,2.98024,4.68976
12.23000,3.08451,4.59049,2.98451,4.69049
12.24000,3.08880,4.59120,2.98880,4.69120
12.25000,3.09311,4.59189,2.99311,4.69189
12.26000,3.09745,4.59255,2.99745,4.69255
12.27000,3.10181,4.59319,3.00181,4.69319
12.28000,3.10620,4.59380,3.00620,4.69380
12.29000,3.11062,4.59438,3.01062,4.69438
12.30000,3.11505,4.59495,3.01505,4.69495
12.31000,3.11952,4.59548,3.01952,4.69548
12.32000,3.12400,4.59600,3.02400,4.69600
12.33000,3.12851,4.59649,3.02851,4.69649
12.34000,3.13304,4.59696,3.03304,4.69696
12.35000,3.13760,4.59740,3.03760,4.69740
12.36000,3.14218,4.59782,3.04218,4.69782
12.37000,3.14678,4.59822,3.04678,4.69822
12.38000,3.15140,4.59860,3.05140,4.69860
12.39000,3.15605,4.59895,3.05605,4.69895
12.40000,3.16071,4.59929,3.06071,4.69929
12.41000,3.16540,4.59960,3.06540,4.69960
12.42000,3.17012,4.59988,3.07012,4.69988
12.43000,3.17485,4.60015,3.07485,4.70015
12.44000,3.17960,4.60040,3.07960,4.70040
12.45000,3.18438,4.60062,3.08438,4.70062
12.46000,3.18918,4.60082,3.08918,4.70082
12.47000,3.19399,4.60101,3.09399,4.70101
12.48000,3.19883,4.60117,3.09883,4.70117
12.49000,3.20369,4.60131,3.10369,4.70131
12.50000,3.20857,4.60143,3.10857,4.70143
12.51000,3.21346,4.60154,3.11346,4.70154
12.52000,3.21838,4.60162,3.11838,4.70162
12.53000,3.22332,4.60168,3.12332,4.70168
12.54000,3.22827,4.60173,3.12827,4.70173
12.55000,3.23324,4.60176,3.13324,4.70176
12.56000,3.23824,4.60176,3.13824,4.70176
12.57000,3.24325,4.60175,3.14325,4.70175
12.58000,3.24827,4.60173,3.14827,4.70173
12.59000,3.25332,4.60168,3.15332,4.70168
12.60000,3.25838,4.60162,3.15838,4.70162
12.61000,3.26346,4.60154,3.16346,4.70154
12.62000,3.26856,4.60144,3.16856,4.70144
12.63000,3.27367,4.60133,3.17367,4.70133
12.64000,3.27880,4.60120,3.17880,4.70120
12.65000,3.28395,4.60105,3.18395,4.70105
12.66000,3.28911,4.60089,3.18911,4.70089
12.67000,3.29429,4.60071,3.19429,4.70071
12.68000,3.29948,4.60052,3.19948,4.70052
12.69000,3.30469,4.60031,3.20469,4.70031
12.70000,3.30991,4.60009,3.20991,4.70009
12.71000,3.31515,4.59985,3.21515,4.69985
12.72000,3.32040,4.59960,3.22040,4.69960
12.73000,3.32567,4.59933,3.22567,4.69933
12.74000,3.33095,4.59905,3.23095,4.69905
12.75000,3.33624,4.59876,3.23624,4.69876
12.76000,3.34154,4.59846,3.24154,4.69846
12.77000,3.34686,4.59814,3.24686,4.69814
12.78000,3.35219,4.59781,3.25219,4.69781
12.79000,3.35754,4.59746,3.25754,4.69746
12.80000,3.36289,4.59711,3.26289,4.69711
12.81000,3.36826,4.59674,3.26826,4.69674
12.82000,3.37364,4.59636,3.27364,4.69636
12.83000,3.37903,4.59597,3.27903,4.69597
12.84000,3.38443,4.59557,3.28443,4.69557
12.85000,3.38984,4.59516,3.28984,4.69516
12.86000,3.39526,4.59474,3.29526,4.69474
12.87000,3.40069,4.59431,3.30069,4.69431
12.88000,3.40613,4.59387,3.30613,4.69387
12.89000,3.41158,4.59342,3.31158,4.69342
12.90000,3.41704,4.59296,3.31704,4.69296
12.91000,3.42251,4.59249,3.32251,4.69249
12.92000,3.42799,4.59201,3.32799,4.69201
12.93000,3.43347,4.59153,3.33347,4.69153
12.94000,3.43897,4.59103,3.33897,4.69103
12.95000,3.44447,4.59053,3.34447,4.69053
12.96000,3.44998,4.59002,3.34998,4.69002
12.97000,3.45549,4.58951,3.35549,4.68951
12.98000,3.46101,4.58899,3.36101,4.68899
12.99000,3.46654,4.58846,3.36654,4.68846
13.00000,3.47208,4.58792,3.37208,4.68792
13.01000,3.47762,4.58738,3.37762,4.68738
13.02000,3.48316,4.58684,3.38316,4.68684
13.03000,3.48871,4.58629,3.38871,4.68629
13.04000,3.49427,4.58573,3.39427,4.68573
13.05000,3.49983,4.58517,3.39983,4.68517
13.06000,3.50539,4.58461,3.40539,4.68461
13.07000,3.51096,4.58404,3.41096,4.68404
13.08000,3.51653,4.58347,3.41653,4.68347
13.09000,3.52211,4.58289,3.42211,4.68289
13.10000,3.52769,4.58231,3.42769,4.68231
13.11000,3.53327,4.58173,3.43327,4.68173
13.12000,3.53885,4.58115,3.43885,4.68115
13.13000,3.54444,4.58056,3.44444,4.68056
13.14000,3.55002,4.57998,3.45002,4.67998
13.15000,3.55561,4.57939,3.45561,4.67939
13.16000,3.56120,4.57880,3.46120,4.67880
13.17000,3.56679,4.57821,3.46679,4.67821
13.18000,3.57239,4.57761,3.47239,4.67761
13.19000,3.57798,4.57702,3.47798,4.67702
13.20000,3.58357,4.57643,3.48357,4.67643
13.21000,3.58916,4.57584,3.48916,4.67584
13.22000,3.59475,4.57525,3.49475,4.67525
13.23000,3.60034,4.57466,3.50034,4.67466
13.24000,3.60593,4.57407,3.50593,4.67407
13.25000,3.61152,4.57348,3.51152,4.67348
13.26000,3.61710,4.57290,3.51710,4.67290
13.27000,3.62269,4.57231,3.52269,4.67231
13.28000,3.62827,4.57173,3.52827,4.67173
13.29000,3.63384,4.57116,3.53384,4.67116
13.30000,3.63942,4.57058,3.53942,4.67058
13.31000,3.64499,4.57001,3.54499,4.67001
13.32000,3.65056,4.56944,3.55056,4.66944
13.33000,3.65612,4.56888,3.55612,4.66888
13.34000,3.66168,4.56832,3.56168,4.66832
13.35000,3.66723,4.56777,3.56723,4.66777
13.36000,3.67278,4.56722,3.57278,4.66722
13.37000,3.67833,4.56667,3.57833,4.66667
13.38000,3.68387,4.56613,3.58387,4.66613
13.39000,3.68940,4.56560,3.58940,4.66560
13.40000,3.69492,4.56508,3.59492,4.66508
13.41000,3.70044,4.56456,3.60044,4.66456
13.42000,3.70596,4.56404,3.60596,4.66404
13.43000,3.71146,4.56354,3.61146,4.66354
13.44000,3.71696,4.56304,3.61696,4.66304
13.45000,3.72245,4.56255,3.62245,4.66255
13.46000,3.72794,4.56206,3.62794,4.66206
13.47000,3.73341,4.56159,3.63341,4.66159
13.48000,3.73888,4.56112,3.63888,4.66112
13.49000,3.74433,4.56067,3.64433,4.66067
13.50000,3.74978,4.56022,3.64978,4.66022
13.51000,3.75522,4.55978,3.65522,4.65978
13.52000,3.76065,4.55935,3.66065,4.65935
13.53000,3.76607,4.55893,3.66607,4.65893
13.54000,3.77148,4.55852,3.67148,4.65852
13.55000,3.77687,4.55813,3.67687,4.65813
13.56000,3.78226,4.55774,3.68226,4.65774
13.57000,3.78764,4.55736,3.68764,4.65736
13.58000,3.79300,4.55700,3.69300,4.65700
13.59000,3.79835,4.55665,3.69835,4.65665
13.60000,3.80369,4.55631,3.70369,4.65631
13.61000,3.80902,4.55598,3.70902,4.65598
13.62000,3.81434,4.55566,3.71434,4.65566
13.63000,3.81964,4.55536,3.71964,4.65536
13.64000,3.82493,4.55507,3.72493,4.65507
13.65000,3.83020,4.55480,3.73020,4.65480
13.66000,3.83546,4.55454,3.73546,4.65454
13.67000,3.84071,4.55429,3.74071,4.65429
13.68000,3.84595,4.55405,3.74595,4.65405
13.69000,3.85116,4.55384,3.75116,4.65384
13.70000,3.85637,4.55363,3.75637,4.65363
13.71000,3.86156,4.55344,3.76156,4.65344
13.72000,3.86673,4.55327,3.76673,4.65327
13.73000,3.87189,4.55311,3.77189,4.65311
13.74000,3.87703,4.55297,3.77703,4.65297
13.75000,3.88216,4.55284,3.78216,4.65284
13.76000,3.88726,4.55274,3.78726,4.65274
13.77000,3.89236,4.55264,3.79236,4.65264
13.78000,3.89743,4.55257,3.79743,4.65257
13.79000,3.90249,4.55251,3.80249,4.65251
13.80000,3.90753,4.55247,3.80753,4.65247
13.81000,3.91255,4.55245,3.81255,4.65245
13.82000,3.91756,4.55244,3.81756,4.65244
13.83000,3.92255,4.55245,3.82255,4.65245
13.84000,3.92751,4.55249,3.82751,4.65249
13.85000,3.93246,4.55254,3.83246,4.65254
13.86000,3.93739,4.55261,3.83739,4.65261
13.87000,3.94231,4.55269,3.84231,4.65269
13.88000,3.94720,4.55280,3.84720,4.65280
13.89000,3.95207,4.55293,3.85207,4.65293
13.90000,3.95692,4.55308,3.85692,4.65308
13.91000,3.96175,4.55325,3.86175,4.65325
13.92000,3.96657,4.55343,3.86657,4.65343
13.93000,3.97136,4.55364,3.87136,4.65364
13.94000,3.97613,4.55387,3.87613,4.65387
13.95000,3.98088,4.55412,3.88088,4.65412
13.96000,3.98560,4.55440,3.88560,4.65440
13.97000,3.99031,4.55469,3.89031,4.65469
13.98000,3.99499,4.55501,3.89499,4.65501
13.99000,3.99965,4.55535,3.89965,4.65535
14.00000,4.00429,4.55571,3.90429,4.65571
14.01000,4.00891,4.55609,3.90891,4.65609
14.02000,4.01351,4.55649,3.91351,4.65649
14.03000,4.01808,4.55692,3.91808,4.65692
14.04000,4.02263,4.55737,3.92263,4.65737
14.05000,4.02715,4.55785,3.92715,4.65785
14.06000,4.03166,4.55834,3.93166,4.65834
14.07000,4.03614,4.55886,3.93614,4.65886
14.08000,4.04059,4.55941,3.94059,4.65941
14.09000,4.04502,4.55998,3.94502,4.65998
14.10000,4.04943,4.56057,3.94943,4.66057
14.11000,4.05381,4.56119,3.95381,4.66119
14.12000,4.05817,4.56183,3.95817,4.66183
14.13000,4.06250,4.56250,3.96250,4.66250
14.14000,4.06681,4.56319,3.96681,4.66319
14.15000,4.07109,4.56391,3.97109,4.66391
14.16000,4.07535,4.56465,3.97535,4.66465
14.17000,4.07958,4.56542,3.97958,4.66542
14.18000,4.08378,4.56622,3.98378,4.66622
14.19000,4.08796,4.56704,3.98796,4.66704
14.20000,4.09212,4.56788,3.99212,4.66788
14.21000,4.09625,4.56875,3.99625,4.66875
14.22000,4.10035,4.56965,4.00035,4.66965
14.23000,4.10442,4.57058,4.00442,4.67058
14.24000,4.10847,4.57153,4.00847,4.67153
14.25000,4.11249,4.57251,4.01249,4.67251
14.26000,4.11649,4.57351,4.01649,4.67351
14.27000,4.12045,4.57455,4.02045,4.67455
14.28000,4.12439,4.57561,4.02439,4.67561
14.29000,4.12830,4.57670,4.02830,4.67670
14.30000,4.13219,4.57781,4.03219,4.67781
14.31000,4.13605,4.57895,4.03605,4.67895
14.32000,4.13988,4.58012,4.03988,4.68012
14.33000,4.14368,4.58132,4.04368,4.68132
14.34000,4.14745,4.58255,4.04745,4.68255
14.35000,4.15119,4.58381,4.05119,4.68381
14.36000,4.15491,4.58509,4.05491,4.68509
14.37000,4.15860,4.58640,4.05860,4.68640
14.38000,4.16226,4.58774,4.06226,4.68774
14.39000,4.16589,4.58911,4.06589,4.68911
14.40000,4.16949,4.59051,4.06949,4.69051
14.41000,4.17306,4.59194,4.07306,4.69194
14.42000,4.17661,4.59339,4.07661,4.69339
14.43000,4.18012,4.59488,4.08012,4.69488
14.44000,4.18361,4.59639,4.08361,4.69639
14.45000,4.18706,4.59794,4.08706,4.69794
14.46000,4.19049,4.59951,4.09049,4.69951
14.47000,4.19389,4.60111,4.09389,4.70111
14.48000,4.19726,4.60274,4.09726,4.70274
14.49000,4.20059,4.60441,4.10059,4.70441
14.50000,4.20390,4.60610,4.10390,4.70610
14.51000,4.20718,4.60782,4.10718,4.70782
14.52000,4.21043,4.60957,4.11043,4.70957
14.53000,4.21365,4.61135,4.11365,4.71135
14.54000,4.21683,4.61317,4.11683,4.71317
14.55000,4.21999,4.61501,4.11999,4.71501
14.56000,4.22312,4.61688,4.12312,4.71688
14.57000,4.22622,4.61878,4.12622,4.71878
14.58000,4.22928,4.62072,4.12928,4.72072
14.59000,4.23232,4.62268,4.13232,4.72268
14.60000,4.23532,4.62468,4.13532,4.72468
14.61000,4.23830,4.62670,4.13830,4.72670
14.62000,4.24124,4.62876,4.14124,4.72876
14.63000,4.24416,4.63084,4.14416,4.73084
14.64000,4.24704,4.63296,4.14704,4.73296
14.65000,4.24989,4.63511,4.14989,4.73511
14.66000,4.25272,4.63728,4.15272,4.73728
14.67000,4.25551,4.63949,4.15551,4.73949
14.68000,4.25827,4.64173,4.15827,4.74173
14.69000,4.26100,4.64400,4.16100,4.74400
14.70000,4.26370,4.64630,4.16370,4.74630
14.71000,4.26636,4.64864,4.16636,4.74864
14.72000,4.26900,4.65100,4.16900,4.75100
14.73000,4.27161,4.65339,4.17161,4.75339
14.74000,4.27418,4.65582,4.17418,4.75582
14.75000,4.27673,4.65827,4.17673,4.75827
14.76000,4.27924,4.66076,4.17924,4.76076
14.77000,4.28172,4.66328,4.18172,4.76328
14.78000,4.28417,4.66583,4.18417,4.76583
14.79000,4.28660,4.66840,4.18660,4.76840
14.80000,4.28899,4.67101,4.18899,4.77101
14.81000,4.29134,4.67366,4.19134,4.77366
14.82000,4.29367,4.67633,4.19367,4.77633
14.83000,4.29597,4.67903,4.19597,4.77903
14.84000,4.29823,4.68177,4.19823,4.78177
14.85000,4.30047,4.68453,4.20047,4.78453
14.86000,4.30267,4.68733,4.20267,4.78733
14.87000,4.30485,4.69015,4.20485,4.79015
14.88000,4.30699,4.69301,4.20699,4.79301
14.89000,4.30910,4.69590,4.20910,4.79590
14.90000,4.31119,4.69881,4.21119,4.79881
14.91000,4.31324,4.70176,4.21324,4.80176
14.92000,4.31526,4.70474,4.21526,4.80474
14.93000,4.31725,4.70775,4.21725,4.80775
14.94000,4.31921,4.71079,4.21921,4.81079
14.95000,4.32114,4.71386,4.22114,4.81386
14.96000,4.32303,4.71697,4.22303,4.81697
14.97000,4.32490,4.72010,4.22490,4.82010
14.98000,4.32674,4.72326,4.22674,4.82326
14.99000,4.32855,4.72645,4.22855,4.82645
15.00000,4.33033,4.72967,4.23033,4.82967
15.01000,4.33207,4.73293,4.23207,4.83293
15.02000,4.33379,4.73621,4.23379,4.83621
15.03000,4.33548,4.73952,4.23548,4.83952
15.04000,4.33714,4.74286,4.23714,4.84286
15.05000,4.33877,4.74623,4.23877,4.84623
15.06000,4.34037,4.74963,4.24037,4.84963
15.07000,4.34194,4.75306,4.24194,4.85306
15.08000,4.34348,4.75652,4.24348,4.85652
15.09000,4.34499,4.76001,4.24499,4.86001
15.10000,4.34647,4.76353,4.24647,4.86353
15.11000,4.34792,4.76708,4.24792,4.86708
15.12000,4.34934,4.77066,4.24934,4.87066
15.13000,4.35074,4.77426,4.25074,4.87426
15.14000,4.35210,4.77790,4.25210,4.87790
15.15000,4.35344,4.78156,4.25344,4.88156
15.16000,4.35475,4.78525,4.25475,4.88525
15.17000,4.35603,4.78897,4.25603,4.88897
15.18000,4.35728,4.79272,4.25728,4.89272
15.19000,4.35850,4.79650,4.25850,4.89650
15.20000,4.35969,4.80031,4.25969,4.90031
15.21000,4.36086,4.80414,4.26086,4.90414
15.22000,4.36200,4.80800,4.26200,4.90800
15.23000,4.36311,4.81189,4.26311,4.91189
15.24000,4.36420,4.81580,4.26420,4.91580
15.25000,4.36525,4.81975,4.26525,4.91975
15.26000,4.36628,4.82372,4.26628,4.92372
15.27000,4.36728,4.82772,4.26728,4.92772
15.28000,4.36826,4.83174,4.26826,4.93174
15.29000,4.36921,4.83579,4.26921,4.93579
15.30000,4.37013,4.83987,4.27013,4.93987
15.31000,4.37102,4.84398,4.27102,4.94398
15.32000,4.37189,4.84811,4.27189,4.94811
15.33000,4.37273,4.85227,4.27273,4.95227
15.34000,4.37355,4.85645,4.27355,4.95645
15.35000,4.37434,4.86066,4.27434,4.96066
15.36000,4.37510,4.86490,4.27510,4.96490
15.37000,4.37584,4.86916,4.27584,4.96916
15.38000,4.37656,4.87344,4.27656,4.97344
15.39000,4.37725,4.87775,4.27725,4.97775
15.40000,4.37791,4.88209,4.27791,4.98209
15.41000,4.37855,4.88645,4.27855,4.98645
15.42000,4.37916,4.89084,4.27916,4.99084
15.43000,4.37975,4.89525,4.27975,4.99525
15.44000,4.38032,4.89968,4.28032,4.99968
15.45000,4.38086,4.90414,4.28086,5.00414
15.46000,4.38138,4.90862,4.28138,5.00862
15.47000,4.38187,4.91313,4.28187,5.01313
15.48000,4.38234,4.91766,4.28234,5.01766
15.49000,4.38279,4.92221,4.28279,5.02221
15.50000,4.38322,4.92678,4.28322,5.02678
15.51000,4.38362,4.93138,4.28362,5.03138
15.52000,4.38400,4.93600,4.28400,5.03600
15.53000,4.38435,4.94065,4.28435,5.04065
15.54000,4.38469,4.94531,4.28469,5.04531
15.55000,4.38500,4.95000,4.28500,5.05000
15.56000,4.38529,4.95471,4.28529,5.05471
15.57000,4.38556,4.95944,4.28556,5.05944
15.58000,4.38581,4.96419,4.28581,5.06419
15.59000,4.38603,4.96897,4.28603,5.06897
15.60000,4.38624,4.97376,4.28624,5.07376
15.61000,4.38643,4.97857,4.28643,5.07857
15.62000,4.38659,4.98341,4.28659,5.08341
15.63000,4.38674,4.98826,4.28674,5.08826
15.64000,4.38686,4.99314,4.28686,5.09314
15.65000,4.38697,4.99803,4.28697,5.09803
15.66000,4.38705,5.00295,4.28705,5.10295
15.67000,4.38712,5.00788,4.28712,5.10788
15.68000,4.38716,5.01284,4.28716,5.11284
15.69000,4.38719,5.01781,4.28719,5.11781
15.70000,4.38720,5.02280,4.28720,5.12280
15.71000,4.38720,5.02780,4.28720,5.12780
15.72000,4.38717,5.03283,4.28717,5.13283
15.73000,4.38713,5.03787,4.28713,5.13787
15.74000,4.38707,5.04293,4.28707,5.14293
15.75000,4.38699,5.04801,4.28699,5.14801
15.76000,4.38689,5.05311,4.28689,5.15311
15.77000,4.38678,5.05822,4.28678,5.15822
15.78000,4.38665,5.06335,4.28665,5.16335
15.79000,4.38651,5.06849,4.28651,5.16849
15.80000,4.38635,5.07365,4.28635,5.17365
15.81000,4.38617,5.07883,4.28617,5.17883
15.82000,4.38598,5.08402,4.28598,5.18402
15.83000,4.38577,5.08923,4.28577,5.18923
15.84000,4.38555,5.09445,4.28555,5.19445
15.85000,4.38531,5.09969,4.28531,5.19969
15.86000,4.38506,5.10494,4.28506,5.20494
15.87000,4.38480,5.11020,4.28480,5.21020
15.88000,4.38452,5.11548,4.28452,5.21548
15.89000,4.38423,5.12077,4.28423,5.22077
15.90000,4.38393,5.12607,4.28393,5.22607
15.91000,4.38361,5.13139,4.28361,5.23139
15.92000,4.38328,5.13672,4.28328,5.23672
15.93000,4.38294,5.14206,4.28294,5.24206
15.94000,4.38258,5.14742,4.28258,5.24742
15.95000,4.38221,5.15279,4.28221,5.25279
15.96000,4.38184,5.15816,4.28184,5.25816
15.97000,4.38145,5.16355,4.28145,5.26355
15.98000,4.38105,5.16895,4.28105,5.26895
15.99000,4.38064,5.17436,4.28064,5.27436
16.00000,4.38022,5.17978,4.28022,5.27978
16.01000,4.37979,5.18521,4.27979,5.28521
16.02000,4.37935,5.19065,4.27935,5.29065
16.03000,4.37890,5.19610,4.27890,5.29610
16.04000,4.37844,5.20156,4.27844,5.30156
16.05000,4.37797,5.20703,4.27797,5.30703
16.06000,4.37749,5.21251,4.27749,5.31251
16.07000,4.37701,5.21799,4.27701,5.31799
16.08000,4.37651,5.22349,4.27651,5.32349
16.09000,4.37601,5.22899,4.27601,5.32899
16.10000,4.37551,5.23449,4.27551,5.33449
16.11000,4.37499,5.24001,4.27499,5.34001
16.12000,4.37447,5.24553,4.27447,5.34553
16.13000,4.37394,5.25106,4.27394,5.35106
16.14000,4.37341,5.25659,4.27341,5.35659
16.15000,4.37287,5.26213,4.27287,5.36213
16.16000,4.37232,5.26768,4.27232,5.36768
16.17000,4.37177,5.27323,4.27177,5.37323
16.18000,4.37121,5.27879,4.27121,5.37879
16.19000,4.37065,5.28435,4.27065,5.38435
16.20000,4.37009,5.28991,4.27009,5.38991
16.21000,4.36952,5.29548,4.26952,5.39548
16.22000,4.36895,5.30105,4.26895,5.40105
16.23000,4.36837,5.30663,4.26837,5.40663
16.24000,4.36779,5.31221,4.26779,5.41221
16.25000,4.36721,5.31779,4.26721,5.41779
16.26000,4.36663,5.32337,4.26663,5.42337
16.27000,4.36604,5.32896,4.26604,5.42896
16.28000,4.36545,5.33455,4.26545,5.43455
16.29000,4.36486,5.34014,4.26486,5.44014
16.30000,4.36427,5.34573,4.26427,5.44573
16.31000,4.36368,5.35132,4.26368,5.45132
16.32000,4.36309,5.35691,4.26309,5.45691
16.33000,4.36249,5.36251,4.26249,5.46251
16.34000,4.36190,5.36810,4.26190,5.46810
16.35000,4.36131,5.37369,4.26131,5.47369
16.36000,4.36072,5.37928,4.26072,5.47928
16.37000,4.36013,5.38487,4.26013,5.48487
16.38000,4.35954,5.39046,4.25954,5.49046
16.39000,4.35895,5.39605,4.25895,5.49605
16.40000,4.35836,5.40164,4.25836,5.50164
16.41000,4.35778,5.40722,4.25778,5.50722
16.42000,4.35720,5.41280,4.25720,5.51280
16.43000,4.35662,5.41838,4.25662,5.51838
16.44000,4.35604,5.42396,4.25604,5.52396
16.45000,4.35547,5.42953,4.25547,5.52953
16.46000,4.35490,5.43510,4.25490,5.53510
16.47000,4.35433,5.44067,4.25433,5.54067
16.48000,4.35377,5.44623,4.25377,5.54623
16.49000,4.35322,5.45178,4.25322,5.55178
16.50000,4.35267,5.45733,4.25267,5.55733
16.51000,4.35212,5.46288,4.25212,5.56288
16.52000,4.35158,5.46842,4.25158,5.56842
16.53000,4.35105,5.47395,4.25105,5.57395
16.54000,4.35052,5.47948,4.25052,5.57948
16.55000,4.35000,5.48500,4.25000,5.58500
16.56000,4.34948,5.49052,4.24948,5.59052
16.57000,4.34897,5.49603,4.24897,5.59603
16.58000,4.34847,5.50153,4.24847,5.60153
16.59000,4.34798,5.50702,4.24798,5.60702
16.60000,4.34749,5.51251,4.24749,5.61251
16.61000,4.34702,5.51798,4.24702,5.61798
16.62000,4.34655,5.52345,4.24655,5.62345
16.63000,4.34609,5.52891,4.24609,5.62891
16.64000,4.34564,5.53436,4.24564,5.63436
16.65000,4.34520,5.53980,4.24520,5.63980
16.66000,4.34477,5.54523,4.24477,5.64523
16.67000,4.34435,5.55065,4.24435,5.65065
16.68000,4.34393,5.55607,4.24393,5.65607
16.69000,4.34353,5.56147,4.24353,5.66147
16.70000,4.34314,5.56686,4.24314,5.66686
16.71000,4.34277,5.57223,4.24277,5.67223
16.72000,4.34240,5.57760,4.24240,5.67760
