Time,Spring_0:a_end,Spring_0:b_end,FixedHook0:x,Ball0:x,Ball1:x
1.38700,0.05000,1.22576,0.00000,1.32576,2.28291
1.38800,0.05000,1.22534,0.00000,1.32534,2.28333
1.38900,0.05000,1.22493,0.00000,1.32493,2.28374
1.39000,0.05000,1.22451,0.00000,1.32451,2.28415
1.39100,0.05000,1.22410,0.00000,1.32410,2.28457
1.39200,0.05000,1.22369,0.00000,1.32369,2.28498
1.39300,0.05000,1.22327,0.00000,1.32327,2.28539
1.39400,0.05000,1.22286,0.00000,1.32286,2.28580
1.39500,0.05000,1.22244,0.00000,1.32244,2.28622
1.39600,0.05000,1.22203,0.00000,1.32203,2.28663
1.39700,0.05000,1.22161,0.00000,1.32161,2.28704
1.39800,0.05000,1.22120,0.00000,1.32120,2.28745
1.39900,0.05000,1.22078,0.00000,1.32078,2.28787
1.40000,0.05000,1.22036,0.00000,1.32036,2.28828
1.40100,0.05000,1.21995,0.00000,1.31995,2.28869
1.40200,0.05000,1.21953,0.00000,1.31953,2.28911
1.40300,0.05000,1.21912,0.00000,1.31912,2.28952
1.40400,0.05000,1.21870,0.00000,1.31870,2.28993
1.40500,0.05000,1.21828,0.00000,1.31828,2.29034
1.40600,0.05000,1.21787,0.00000,1.31787,2.29076
1.40700,0.05000,1.21745,0.00000,1.31745,2.29117
1.40800,0.05000,1.21703,0.00000,1.31703,2.29158
1.40900,0.05000,1.21661,0.00000,1.31661,2.29200
1.41000,0.05000,1.21620,0.00000,1.31620,2.29241
1.41100,0.05000,1.21578,0.00000,1.31578,2.29282
1.41200,0.05000,1.21536,0.00000,1.31536,2.29323
1.41300,0.05000,1.21494,0.00000,1.31494,2.29365
1.41400,0.05000,1.21453,0.00000,1.31453,2.29406
1.41500,0.05000,1.21411,0.00000,1.31411,2.29447
1.41600,0.05000,1.21369,0.00000,1.31369,2.29488
1.41700,0.05000,1.21327,0.00000,1.31327,2.29530
1.41800,0.05000,1.21285,0.00000,1.31285,2.29571
1.41900,0.05000,1.21243,0.00000,1.31243,2.29612
1.42000,0.05000,1.21201,0.00000,1.31201,2.29654
1.42100,0.05000,1.21159,0.00000,1.31159,2.29695
1.42200,0.05000,1.21117,0.00000,1.31117,2.29736
1.42300,0.05000,1.21076,0.00000,1.31076,2.29777
1.42400,0.05000,1.21034,0.00000,1.31034,2.29819
1.42500,0.05000,1.20992,0.00000,1.30992,2.29860
1.42600,0.05000,1.20950,0.00000,1.30950,2.29901
1.42700,0.05000,1.20908,0.00000,1.30908,2.29942
1.42800,0.05000,1.20866,0.00000,1.30866,2.29984
1.42900,0.05000,1.20823,0.00000,1.30823,2.30025
1.43000,0.05000,1.20781,0.00000,1.30781,2.30066
1.43100,0.05000,1.20739,0.00000,1.30739,2.30108
1.43200,0.05000,1.20697,0.00000,1.30697,2.30149
1.43300,0.05000,1.20655,0.00000,1.30655,2.30190
1.43400,0.05000,1.20613,0.00000,1.30613,2.30231
1.43500,0.05000,1.20571,0.00000,1.30571,2.30273
1.43600,0.05000,1.20529,0.00000,1.30529,2.30314
1.43700,0.05000,1.20486,0.00000,1.30486,2.30355
1.43800,0.05000,1.20444,0.00000,1.30444,2.30396
1.43900,0.05000,1.20402,0.00000,1.30402,2.30438
1.44000,0.05000,1.20360,0.00000,1.30360,2.30479
1.44100,0.05000,1.20318,0.00000,1.30318,2.30520
1.44200,0.05000,1.20275,0.00000,1.30275,2.30562
1.44300,0.05000,1.20233,0.00000,1.30233,2.30603
1.44400,0.05000,1.20191,0.00000,1.30191,2.30644
1.44500,0.05000,1.20148,0.00000,1.30148,2.30685
1.44600,0.05000,1.20106,0.00000,1.30106,2.30727
1.44700,0.05000,1.20064,0.00000,1.30064,2.30768
1.44800,0.05000,1.20021,0.00000,1.30021,2.30809
1.44900,0.05000,1.19979,0.00000,1.29979,2.30851
1.45000,0.05000,1.19937,0.00000,1.29937,2.30892
1.45100,0.05000,1.19894,0.00000,1.29894,2.30933
1.45200,0.05000,1.19852,0.00000,1.29852,2.30974
1.45300,0.05000,1.19809,0.00000,1.29809,2.31016
1.45400,0.05000,1.19767,0.00000,1.29767,2.31057
1.45500,0.05000,1.19725,0.00000,1.29725,2.31098
1.45600,0.05000,1.19682,0.00000,1.29682,2.31139
1.45700,0.05000,1.19640,0.00000,1.29640,2.31181
1.45800,0.05000,1.19597,0.00000,1.29597,2.31222
1.45900,0.05000,1.19555,0.00000,1.29555,2.31263
1.46000,0.05000,1.19512,0.00000,1.29512,2.31305
1.46100,0.05000,1.19470,0.00000,1.29470,2.31346
1.46200,0.05000,1.19427,0.00000,1.29427,2.31387
1.46300,0.05000,1.19384,0.00000,1.29384,2.31428
1.46400,0.05000,1.19342,0.00000,1.29342,2.31470
1.46500,0.05000,1.19299,0.00000,1.29299,2.31511
1.46600,0.05000,1.19257,0.00000,1.29257,2.31552
1.46700,0.05000,1.19214,0.00000,1.29214,2.31593
1.46800,0.05000,1.19171,0.00000,1.29171,2.31635
1.46900,0.05000,1.19129,0.00000,1.29129,2.31676
1.47000,0.05000,1.19086,0.00000,1.29086,2.31717
1.47100,0.05000,1.19043,0.00000,1.29043,2.31759
1.47200,0.05000,1.19001,0.00000,1.29001,2.31800
1.47300,0.05000,1.18958,0.00000,1.28958,2.31841
1.47400,0.05000,1.18915,0.00000,1.28915,2.31882
1.47500,0.05000,1.18872,0.00000,1.28872,2.31924
1.47600,0.05000,1.18830,0.00000,1.28830,2.31965
1.47700,0.05000,1.18787,0.00000,1.28787,2.32006
1.47800,0.05000,1.18744,0.00000,1.28744,2.32047
1.47900,0.05000,1.18701,0.00000,1.28701,2.32089
1.48000,0.05000,1.18659,0.00000,1.28659,2.32130
1.48100,0.05000,1.18616,0.00000,1.28616,2.32171
1.48200,0.05000,1.18573,0.00000,1.28573,2.32213
1.48300,0.05000,1.18530,0.00000,1.28530,2.32254
1.48400,0.05000,1.18487,0.00000,1.28487,2.32295
1.48500,0.05000,1.18444,0.00000,1.28444,2.32336
1.48600,0.05000,1.18401,0.00000,1.28401,2.32378
1.48700,0.05000,1.18359,0.00000,1.28359,2.32419
1.48800,0.05000,1.18316,0.00000,1.28316,2.32460
1.48900,0.05000,1.18273,0.00000,1.28273,2.32502
1.49000,0.05000,1.18230,0.00000,1.28230,2.32543
1.49100,0.05000,1.18187,0.00000,1.28187,2.32584
1.49200,0.05000,1.18144,0.00000,1.28144,2.32625
1.49300,0.05000,1.18101,0.00000,1.28101,2.32667
1.49400,0.05000,1.18058,0.00000,1.28058,2.32708
1.49500,0.05000,1.18015,0.00000,1.28015,2.32749
1.49600,0.05000,1.17972,0.00000,1.27972,2.32790
1.49700,0.05000,1.17929,0.00000,1.27929,2.32832
1.49800,0.05000,1.17886,0.00000,1.27886,2.32873
1.49900,0.05000,1.17843,0.00000,1.27843,2.32914
1.50000,0.05000,1.17800,0.00000,1.27800,2.32956
1.50100,0.05000,1.17757,0.00000,1.27757,2.32997
1.50200,0.05000,1.17713,0.00000,1.27713,2.33038
1.50300,0.05000,1.17670,0.00000,1.27670,2.33079
1.50400,0.05000,1.17627,0.00000,1.27627,2.33121
1.50500,0.05000,1.17584,0.00000,1.27584,2.33162
1.50600,0.05000,1.17541,0.00000,1.27541,2.33203
1.50700,0.05000,1.17498,0.00000,1.27498,2.33244
1.50800,0.05000,1.17455,0.00000,1.27455,2.33286
1.50900,0.05000,1.17411,0.00000,1.27411,2.33327
1.51000,0.05000,1.17368,0.00000,1.27368,2.33368
1.51100,0.05000,1.17325,0.00000,1.27325,2.33410
1.51200,0.05000,1.17282,0.00000,1.27282,2.33451
1.51300,0.05000,1.17238,0.00000,1.27238,2.33492
1.51400,0.05000,1.17195,0.00000,1.27195,2.33533
1.51500,0.05000,1.17152,0.00000,1.27152,2.33575
1.51600,0.05000,1.17109,0.00000,1.27109,2.33616
1.51700,0.05000,1.17065,0.00000,1.27065,2.33657
1.51800,0.05000,1.17022,0.00000,1.27022,2.33698
1.51900,0.05000,1.16979,0.00000,1.26979,2.33740
1.52000,0.05000,1.16935,0.00000,1.26935,2.33781
1.52100,0.05000,1.16892,0.00000,1.26892,2.33822
1.52200,0.05000,1.16849,0.00000,1.26849,2.33864
1.52300,0.05000,1.16805,0.00000,1.26805,2.33905
1.52400,0.05000,1.16762,0.00000,1.26762,2.33946
1.52500,0.05000,1.16719,0.00000,1.26719,2.33987
1.52600,0.05000,1.16675,0.00000,1.26675,2.34029
1.52700,0.05000,1.16632,0.00000,1.26632,2.34070
1.52800,0.05000,1.16588,0.00000,1.26588,2.34111
1.52900,0.05000,1.16545,0.00000,1.26545,2.34152
1.53000,0.05000,1.16502,0.00000,1.26502,2.34194
1.53100,0.05000,1.16458,0.00000,1.26458,2.34235
1.53200,0.05000,1.16415,0.00000,1.26415,2.34276
1.53300,0.05000,1.16371,0.00000,1.26371,2.34318
1.53400,0.05000,1.16328,0.00000,1.26328,2.34359
1.53500,0.05000,1.16284,0.00000,1.26284,2.34400
1.53600,0.05000,1.16241,0.00000,1.26241,2.34441
1.53700,0.05000,1.16197,0.00000,1.26197,2.34483
1.53800,0.05000,1.16154,0.00000,1.26154,2.34524
1.53900,0.05000,1.16110,0.00000,1.26110,2.34565
1.54000,0.05000,1.16067,0.00000,1.26067,2.34607
1.54100,0.05000,1.16023,0.00000,1.26023,2.34648
1.54200,0.05000,1.15979,0.00000,1.25979,2.34689
1.54300,0.05000,1.15936,0.00000,1.25936,2.34730
1.54400,0.05000,1.15892,0.00000,1.25892,2.34772
1.54500,0.05000,1.15849,0.00000,1.25849,2.34813
1.54600,0.05000,1.15805,0.00000,1.25805,2.34854
1.54700,0.05000,1.15761,0.00000,1.25761,2.34895
1.54800,0.05000,1.15718,0.00000,1.25718,2.34937
1.54900,0.05000,1.15674,0.00000,1.25674,2.34978
1.55000,0.05000,1.15631,0.00000,1.25631,2.35019
1.55100,0.05000,1.15587,0.00000,1.25587,2.35061
1.55200,0.05000,1.15543,0.00000,1.25543,2.35102
1.55300,0.05000,1.15499,0.00000,1.25499,2.35143
1.55400,0.05000,1.15456,0.00000,1.25456,2.35184
1.55500,0.05000,1.15412,0.00000,1.25412,2.35226
1.55600,0.05000,1.15368,0.00000,1.25368,2.35267
1.55700,0.05000,1.15325,0.00000,1.25325,2.35308
1.55800,0.05000,1.15281,0.00000,1.25281,2.35349
1.55900,0.05000,1.15237,0.00000,1.25237,2.35391
1.56000,0.05000,1.15193,0.00000,1.25193,2.35432
1.56100,0.05000,1.15150,0.00000,1.25150,2.35473
1.56200,0.05000,1.15106,0.00000,1.25106,2.35515
1.56300,0.05000,1.15062,0.00000,1.25062,2.35556
1.56400,0.05000,1.15018,0.00000,1.25018,2.35597
1.56500,0.05000,1.14974,0.00000,1.24974,2.35638
1.56600,0.05000,1.14931,0.00000,1.24931,2.35680
1.56700,0.05000,1.14887,0.00000,1.24887,2.35721
1.56800,0.05000,1.14843,0.00000,1.24843,2.35762
1.56900,0.05000,1.14799,0.00000,1.24799,2.35803
1.57000,0.05000,1.14755,0.00000,1.24755,2.35845
1.57100,0.05000,1.14711,0.00000,1.24711,2.35886
1.57200,0.05000,1.14667,0.00000,1.24667,2.35927
1.57300,0.05000,1.14623,0.00000,1.24623,2.35969
1.57400,0.05000,1.14580,0.00000,1.24580,2.36010
1.57500,0.05000,1.14536,0.00000,1.24536,2.36051
1.57600,0.05000,1.14492,0.00000,1.24492,2.36092
1.57700,0.05000,1.14448,0.00000,1.24448,2.36134
1.57800,0.05000,1.14404,0.00000,1.24404,2.36175
1.57900,0.05000,1.14360,0.00000,1.24360,2.36216
1.58000,0.05000,1.14316,0.00000,1.24316,2.36258
1.58100,0.05000,1.14272,0.00000,1.24272,2.36299
1.58200,0.05000,1.14228,0.00000,1.24228,2.36340
1.58300,0.05000,1.14184,0.00000,1.24184,2.36381
1.58400,0.05000,1.14140,0.00000,1.24140,2.36423
1.58500,0.05000,1.14096,0.00000,1.24096,2.36464
1.58600,0.05000,1.14052,0.00000,1.24052,2.36505
1.58700,0.05000,1.14008,0.00000,1.24008,2.36546
1.58800,0.05000,1.13964,0.00000,1.23964,2.36588
1.58900,0.05000,1.13920,0.00000,1.23920,2.36629
1.59000,0.05000,1.13876,0.00000,1.23876,2.36670
1.59100,0.05000,1.13832,0.00000,1.23832,2.36712
1.59200,0.05000,1.13788,0.00000,1.23788,2.36753
1.59300,0.05000,1.13744,0.00000,1.23744,2.36794
1.59400,0.05000,1.13700,0.00000,1.23700,2.36835
1.59500,0.05000,1.13655,0.00000,1.23655,2.36877
1.59600,0.05000,1.13611,0.00000,1.23611,2.36918
1.59700,0.05000,1.13567,0.00000,1.23567,2.36959
1.59800,0.05000,1.13523,0.00000,1.23523,2.37000
1.59900,0.05000,1.13479,0.00000,1.23479,2.37042
1.60000,0.05000,1.13435,0.00000,1.23435,2.37083
1.60100,0.05000,1.13391,0.00000,1.23391,2.37124
1.60200,0.05000,1.13347,0.00000,1.23347,2.37166
1.60300,0.05000,1.13302,0.00000,1.23302,2.37207
1.60400,0.05000,1.13258,0.00000,1.23258,2.37248
1.60500,0.05000,1.13214,0.00000,1.23214,2.37289
1.60600,0.05000,1.13170,0.00000,1.23170,2.37331
1.60700,0.05000,1.13126,0.00000,1.23126,2.37372
1.60800,0.05000,1.13081,0.00000,1.23081,2.37413
1.60900,0.05000,1.13037,0.00000,1.23037,2.37454
1.61000,0.05000,1.12993,0.00000,1.22993,2.37496
1.61100,0.05000,1.12949,0.00000,1.22949,2.37537
1.61200,0.05000,1.12905,0.00000,1.22905,2.37578
1.61300,0.05000,1.12860,0.00000,1.22860,2.37620
1.61400,0.05000,1.12816,0.00000,1.22816,2.37661
1.61500,0.05000,1.12772,0.00000,1.22772,2.37702
1.61600,0.05000,1.12728,0.00000,1.22728,2.37743
1.61700,0.05000,1.12683,0.00000,1.22683,2.37785
1.61800,0.05000,1.12639,0.00000,1.22639,2.37826
1.61900,0.05000,1.12595,0.00000,1.22595,2.37867
1.62000,0.05000,1.12550,0.00000,1.22550,2.37908
1.62100,0.05000,1.12506,0.00000,1.22506,2.37950
1.62200,0.05000,1.12462,0.00000,1.22462,2.37991
1.62300,0.05000,1.12417,0.00000,1.22417,2.38032
1.62400,0.05000,1.12373,0.00000,1.22373,2.38074
1.62500,0.05000,1.12329,0.00000,1.22329,2.38115
1.62600,0.05000,1.12284,0.00000,1.22284,2.38156
1.62700,0.05000,1.12240,0.00000,1.22240,2.38197
1.62800,0.05000,1.12196,0.00000,1.22196,2.38239
1.62900,0.05000,1.12151,0.00000,1.22151,2.38280
1.63000,0.05000,1.12107,0.00000,1.22107,2.38321
1.63100,0.05000,1.12063,0.00000,1.22063,2.38363
1.63200,0.05000,1.12018,0.00000,1.22018,2.38404
1.63300,0.05000,1.11974,0.00000,1.21974,2.38445
1.63400,0.05000,1.11929,0.00000,1.21929,2.38486
1.63500,0.05000,1.11885,0.00000,1.21885,2.38528
1.63600,0.05000,1.11841,0.00000,1.21841,2.38569
1.63700,0.05000,1.11796,0.00000,1.21796,2.38610
1.63800,0.05000,1.11752,0.00000,1.21752,2.38651
1.63900,0.05000,1.11707,0.00000,1.21707,2.38693
1.64000,0.05000,1.11663,0.00000,1.21663,2.38734
1.64100,0.05000,1.11618,0.00000,1.21618,2.38775
1.64200,0.05000,1.11574,0.00000,1.21574,2.38817
1.64300,0.05000,1.11529,0.00000,1.21529,2.38858
1.64400,0.05000,1.11485,0.00000,1.21485,2.38899
1.64500,0.05000,1.11441,0.00000,1.21441,2.38940
1.64600,0.05000,1.11396,0.00000,1.21396,2.38982
1.64700,0.05000,1.11352,0.00000,1.21352,2.39023
1.64800,0.05000,1.11307,0.00000,1.21307,2.39064
1.64900,0.05000,1.11263,0.00000,1.21263,2.39105
1.65000,0.05000,1.11218,0.00000,1.21218,2.39147
1.65100,0.05000,1.11174,0.00000,1.21174,2.39188
1.65200,0.05000,1.11129,0.00000,1.21129,2.39229
1.65300,0.05000,1.11085,0.00000,1.21085,2.39271
1.65400,0.05000,1.11040,0.00000,1.21040,2.39312
1.65500,0.05000,1.10995,0.00000,1.20995,2.39353
1.65600,0.05000,1.10951,0.00000,1.20951,2.39394
1.65700,0.05000,1.10906,0.00000,1.20906,2.39436
1.65800,0.05000,1.10862,0.00000,1.20862,2.39477
1.65900,0.05000,1.10817,0.00000,1.20817,2.39518
1.66000,0.05000,1.10773,0.00000,1.20773,2.39559
1.66100,0.05000,1.10728,0.00000,1.20728,2.39601
1.66200,0.05000,1.10684,0.00000,1.20684,2.39642
1.66300,0.05000,1.10639,0.00000,1.20639,2.39683
1.66400,0.05000,1.10594,0.00000,1.20594,2.39725
1.66500,0.05000,1.10550,0.00000,1.20550,2.39766
1.66600,0.05000,1.10505,0.00000,1.20505,2.39807
1.66700,0.05000,1.10461,0.00000,1.20461,2.39848
1.66800,0.05000,1.10416,0.00000,1.20416,2.39890
1.66900,0.05000,1.10371,0.00000,1.20371,2.39931
1.67000,0.05000,1.10327,0.00000,1.20327,2.39972
1.67100,0.05000,1.10282,0.00000,1.20282,2.40014
1.67200,0.05000,1.10237,0.00000,1.20237,2.40055
1.67300,0.05000,1.10193,0.00000,1.20193,2.40096
1.67400,0.05000,1.10148,0.00000,1.20148,2.40137
1.67500,0.05000,1.10104,0.00000,1.20104,2.40179
1.67600,0.05000,1.10059,0.00000,1.20059,2.40220
1.67700,0.05000,1.10014,0.00000,1.20014,2.40261
1.67800,0.05000,1.09970,0.00000,1.19970,2.40302
1.67900,0.05000,1.09925,0.00000,1.19925,2.40344
1.68000,0.05000,1.09880,0.00000,1.19880,2.40385
1.68100,0.05000,1.09836,0.00000,1.19836,2.40426
1.68200,0.05000,1.09791,0.00000,1.19791,2.40468
1.68300,0.05000,1.09746,0.00000,1.19746,2.40509
1.68400,0.05000,1.09701,0.00000,1.19701,2.40550
1.68500,0.05000,1.09657,0.00000,1.19657,2.40591
1.68600,0.05000,1.09612,0.00000,1.19612,2.40633
1.68700,0.05000,1.09567,0.00000,1.19567,2.40674
1.68800,0.05000,1.09523,0.00000,1.19523,2.40715
1.68900,0.05000,1.09478,0.00000,1.19478,2.40756
1.69000,0.05000,1.09433,0.00000,1.19433,2.40798
1.69100,0.05000,1.09389,0.00000,1.19389,2.40839
1.69200,0.05000,1.09344,0.00000,1.19344,2.40880
1.69300,0.05000,1.09299,0.00000,1.19299,2.40922
1.69400,0.05000,1.09254,0.00000,1.19254,2.40963
1.69500,0.05000,1.09210,0.00000,1.19210,2.41004
1.69600,0.05000,1.09165,0.00000,1.19165,2.41045
1.69700,0.05000,1.09120,0.00000,1.19120,2.41087
1.69800,0.05000,1.09075,0.00000,1.19075,2.41128
1.69900,0.05000,1.09031,0.00000,1.19031,2.41169
1.70000,0.05000,1.08986,0.00000,1.18986,2.41210
1.70100,0.05000,1.08941,0.00000,1.18941,2.41252
1.70200,0.05000,1.08896,0.00000,1.18896,2.41293
1.70300,0.05000,1.08851,0.00000,1.18851,2.41334
1.70400,0.05000,1.08807,0.00000,1.18807,2.41376
1.70500,0.05000,1.08762,0.00000,1.18762,2.41417
1.70600,0.05000,1.08717,0.00000,1.18717,2.41458
1.70700,0.05000,1.08672,0.00000,1.18672,2.41499
1.70800,0.05000,1.08628,0.00000,1.18628,2.41541
1.70900,0.05000,1.08583,0.00000,1.18583,2.41582
1.71000,0.05000,1.08538,0.00000,1.18538,2.41623
1.71100,0.05000,1.08493,0.00000,1.18493,2.41664
1.71200,0.05000,1.08448,0.00000,1.18448,2.41706
1.71300,0.05000,1.08404,0.00000,1.18404,2.41747
1.71400,0.05000,1.08359,0.00000,1.18359,2.41788
1.71500,0.05000,1.08314,0.00000,1.18314,2.41830
1.71600,0.05000,1.08269,0.00000,1.18269,2.41871
1.71700,0.05000,1.08224,0.00000,1.18224,2.41912
1.71800,0.05000,1.08179,0.00000,1.18179,2.41953
1.71900,0.05000,1.08135,0.00000,1.18135,2.41995
1.72000,0.05000,1.08090,0.00000,1.18090,2.42036
1.72100,0.05000,1.08045,0.00000,1.18045,2.42077
1.72200,0.05000,1.08000,0.00000,1.18000,2.42119
1.72300,0.05000,1.07955,0.00000,1.17955,2.42160
1.72400,0.05000,1.07910,0.00000,1.17910,2.42201
1.72500,0.05000,1.07866,0.00000,1.17866,2.42242
1.72600,0.05000,1.07821,0.00000,1.17821,2.42284
1.72700,0.05000,1.07776,0.00000,1.17776,2.42325
1.72800,0.05000,1.07731,0.00000,1.17731,2.42366
1.72900,0.05000,1.07686,0.00000,1.17686,2.42407
1.73000,0.05000,1.07641,0.00000,1.17641,2.42449
1.73100,0.05000,1.07596,0.00000,1.17596,2.42490
1.73200,0.05000,1.07552,0.00000,1.17552,2.42531
1.73300,0.05000,1.07507,0.00000,1.17507,2.42573
1.73400,0.05000,1.07462,0.00000,1.17462,2.42614
1.73500,0.05000,1.07417,0.00000,1.17417,2.42655
1.73600,0.05000,1.07372,0.00000,1.17372,2.42696
1.73700,0.05000,1.07327,0.00000,1.17327,2.42738
1.73800,0.05000,1.07282,0.00000,1.17282,2.42779
1.73900,0.05000,1.07237,0.00000,1.17237,2.42820
1.74000,0.05000,1.07193,0.00000,1.17193,2.42861
1.74100,0.05000,1.07148,0.00000,1.17148,2.42903
1.74200,0.05000,1.07103,0.00000,1.17103,2.42944
1.74300,0.05000,1.07058,0.00000,1.17058,2.42985
1.74400,0.05000,1.07013,0.00000,1.17013,2.43027
1.74500,0.05000,1.06968,0.00000,1.16968,2.43068
1.74600,0.05000,1.06923,0.00000,1.16923,2.43109
1.74700,0.05000,1.06878,0.00000,1.16878,2.43150
1.74800,0.05000,1.06833,0.00000,1.16833,2.43192
1.74900,0.05000,1.06788,0.00000,1.16788,2.43233
1.75000,0.05000,1.06744,0.00000,1.16744,2.43274
1.75100,0.05000,1.06699,0.00000,1.16699,2.43315
1.75200,0.05000,1.06654,0.00000,1.16654,2.43357
1.75300,0.05000,1.06609,0.00000,1.16609,2.43398
1.75400,0.05000,1.06564,0.00000,1.16564,2.43439
1.75500,0.05000,1.06519,0.00000,1.16519,2.43481
1.75600,0.05000,1.06474,0.00000,1.16474,2.43522
1.75700,0.05000,1.06429,0.00000,1.16429,2.43563
1.75800,0.05000,1.06384,0.00000,1.16384,2.43604
1.75900,0.05000,1.06339,0.00000,1.16339,2.43646
1.76000,0.05000,1.06294,0.00000,1.16294,2.43687
1.76100,0.05000,1.06249,0.00000,1.16249,2.43728
1.76200,0.05000,1.06205,0.00000,1.16205,2.43770
1.76300,0.05000,1.06160,0.00000,1.16160,2.43811
1.76400,0.05000,1.06115,0.00000,1.16115,2.43852
1.76500,0.05000,1.06070,0.00000,1.16070,2.43893
1.76600,0.05000,1.06025,0.00000,1.16025,2.43935
1.76700,0.05000,1.05980,0.00000,1.15980,2.43976
1.76800,0.05000,1.05935,0.00000,1.15935,2.44017
1.76900,0.05000,1.05890,0.00000,1.15890,2.44058
1.77000,0.05000,1.05845,0.00000,1.15845,2.44100
1.77100,0.05000,1.05800,0.00000,1.15800,2.44141
1.77200,0.05000,1.05755,0.00000,1.15755,2.44182
1.77300,0.05000,1.05710,0.00000,1.15710,2.44224
1.77400,0.05000,1.05665,0.00000,1.15665,2.44265
1.77500,0.05000,1.05620,0.00000,1.15620,2.44306
1.77600,0.05000,1.05575,0.00000,1.15575,2.44347
1.77700,0.05000,1.05531,0.00000,1.15531,2.44389
1.77800,0.05000,1.05486,0.00000,1.15486,2.44430
1.77900,0.05000,1.05441,0.00000,1.15441,2.44471
1.78000,0.05000,1.05396,0.00000,1.15396,2.44512
1.78100,0.05000,1.05351,0.00000,1.15351,2.44554
1.78200,0.05000,1.05306,0.00000,1.15306,2.44595
1.78300,0.05000,1.05261,0.00000,1.15261,2.44636
1.78400,0.05000,1.05216,0.00000,1.15216,2.44678
1.78500,0.05000,1.05171,0.00000,1.15171,2.44719
1.78600,0.05000,1.05126,0.00000,1.15126,2.44760
1.78700,0.05000,1.05081,0.00000,1.15081,2.44801
1.78800,0.05000,1.05036,0.00000,1.15036,2.44843
1.78900,0.05000,1.04991,0.00000,1.14991,2.44884
1.79000,0.05000,1.04946,0.00000,1.14946,2.44925
1.79100,0.05000,1.04901,0.00000,1.14901,2.44966
1.79200,0.05000,1.04856,0.00000,1.14856,2.45008
1.79300,0.05000,1.04811,0.00000,1.14811,2.45049
1.79400,0.05000,1.04767,0.00000,1.14767,2.45090
1.79500,0.05000,1.04722,0.00000,1.14722,2.45132
1.79600,0.05000,1.04677,0.00000,1.14677,2.45173
1.79700,0.05000,1.04632,0.00000,1.14632,2.45214
1.79800,0.05000,1.04587,0.00000,1.14587,2.45255
1.79900,0.05000,1.04542,0.00000,1.14542,2.45297
1.80000,0.05000,1.04497,0.00000,1.14497,2.45338
1.80100,0.05000,1.04452,0.00000,1.14452,2.45379
1.80200,0.05000,1.04407,0.00000,1.14407,2.45421
1.80300,0.05000,1.04362,0.00000,1.14362,2.45462
1.80400,0.05000,1.04317,0.00000,1.14317,2.45503
1.80500,0.05000,1.04272,0.00000,1.14272,2.45544
1.80600,0.05000,1.04227,0.00000,1.14227,2.45586
1.80700,0.05000,1.04182,0.00000,1.14182,2.45627
1.80800,0.05000,1.04137,0.00000,1.14137,2.45668
1.80900,0.05000,1.04092,0.00000,1.14092,2.45709
1.81000,0.05000,1.04048,0.00000,1.14048,2.45751
1.81100,0.05000,1.04003,0.00000,1.14003,2.45792
1.81200,0.05000,1.03958,0.00000,1.13958,2.45833
1.81300,0.05000,1.03913,0.00000,1.13913,2.45875
1.81400,0.05000,1.03868,0.00000,1.13868,2.45916
1.81500,0.05000,1.03823,0.00000,1.13823,2.45957
1.81600,0.05000,1.03778,0.00000,1.13778,2.45998
1.81700,0.05000,1.03733,0.00000,1.13733,2.46040
1.81800,0.05000,1.03688,0.00000,1.13688,2.46081
1.81900,0.05000,1.03643,0.00000,1.13643,2.46122
1.82000,0.05000,1.03598,0.00000,1.13598,2.46163
1.82100,0.05000,1.03553,0.00000,1.13553,2.46205
1.82200,0.05000,1.03508,0.00000,1.13508,2.46246
1.82300,0.05000,1.03464,0.00000,1.13464,2.46287
1.82400,0.05000,1.03419,0.00000,1.13419,2.46329
1.82500,0.05000,1.03374,0.00000,1.13374,2.46370
1.82600,0.05000,1.03329,0.00000,1.13329,2.46411
1.82700,0.05000,1.03284,0.00000,1.13284,2.46452
1.82800,0.05000,1.03239,0.00000,1.13239,2.46494
1.82900,0.05000,1.03194,0.00000,1.13194,2.46535
1.83000,0.05000,1.03149,0.00000,1.13149,2.46576
1.83100,0.05000,1.03104,0.00000,1.13104,2.46617
1.83200,0.05000,1.03059,0.00000,1.13059,2.46659
1.83300,0.05000,1.03014,0.00000,1.13014,2.46700
1.83400,0.05000,1.02970,0.00000,1.12970,2.46741
1.83500,0.05000,1.02925,0.00000,1.12925,2.46783
1.83600,0.05000,1.02880,0.00000,1.12880,2.46824
1.83700,0.05000,1.02835,0.00000,1.12835,2.46865
1.83800,0.05000,1.02790,0.00000,1.12790,2.46906
1.83900,0.05000,1.02745,0.00000,1.12745,2.46948
1.84000,0.05000,1.02700,0.00000,1.12700,2.46989
1.84100,0.05000,1.02655,0.00000,1.12655,2.47030
1.84200,0.05000,1.02610,0.00000,1.12610,2.47071
1.84300,0.05000,1.02566,0.00000,1.12566,2.47113
1.84400,0.05000,1.02521,0.00000,1.12521,2.47154
1.84500,0.05000,1.02476,0.00000,1.12476,2.47195
1.84600,0.05000,1.02431,0.00000,1.12431,2.47237
1.84700,0.05000,1.02386,0.00000,1.12386,2.47278
1.84800,0.05000,1.02341,0.00000,1.12341,2.47319
1.84900,0.05000,1.02296,0.00000,1.12296,2.47360
1.85000,0.05000,1.02252,0.00000,1.12252,2.47402
1.85100,0.05000,1.02207,0.00000,1.12207,2.47443
